"","x"
"1998",NA
"1999",NA
"2000",NA
"2001",NA
"2002",NA
"2003",NA
"2004",NA
"2005",NA
"2006",NA
"2007",NA
"2008",NA
"2009",NA
"2010",NA
"2011",NA
"2012",NA
"2013",NA
"2014",NA
"2015",NA
"2016",NA
"2017",NA
"2018",NA
"2019",NA
"2020",NA
"2021",NA
"2022",15
"2023",15
"2024",30.1500000000015
"2025",NA
"2026",49
"2027",44
"2028",30.3000000000222
"2029",29
"2030",29
"2031",21
"2032",13
"2033",13
"2034",44
"2035",44
"2036",44
"2037",42
"2038",22
"2039",20
"2040",20
"2041",20
"2042",20
"2043",30
"2044",26.6573333333339
"2045",28.7154079999977
"2046",43.0759999999958
"2047",64.6586666666653
"2048",51
"2049",36
"2050",25.591999999987
"2051",22
"2052",30
"2053",50.8897160533328
"2054",50.8897160533328
"2055",37
"2056",NA
"2057",22
"2058",23
"2059",60.84967999998
"2060",43
"2061",20
"2062",20
"2063",20
"2064",36
"2065",80.2920000000007
"2066",29
"2067",28
"2068",22.7880000000003
"2069",36.9664106666674
"2070",44
"2071",21
"2072",48
"2073",24.9079999999986
"2074",16
"2075",51
"2076",46.7031253333324
"2077",32
"2078",24.361333333335
"2079",29
"2080",29
"2081",29
"2082",35.3097439999834
"2083",41.3459200000058
"2084",33
"2085",21.1559999999991
"2086",48
"2087",30
"2088",33
"2089",33
"2090",35.6499999999956
"2091",19
"2092",48
"2093",74
"2094",12.2499999999787
"2095",12.2499999999787
"2096",12.2499999999787
"2097",12.2499999999787
"2098",12.2499999999787
"2099",12.2499999999787
"2100",12.2499999999787
"2101",12.2499999999787
"2102",12.2499999999787
"2103",12.2499999999787
"2104",12.2499999999787
"2105",12.2499999999787
"2106",12.2499999999787
"2107",12.2499999999787
"2108",12.2499999999787
"2109",12.2499999999787
"2110",12.2499999999787
"2111",12.2499999999787
"2112",12.2499999999787
"2113",12.2499999999787
"2114",12.2499999999787
"2115",12.2499999999787
"2116",12.2499999999787
"2117",12.2499999999787
"2118",12.2499999999787
"2119",12.2499999999787
"2120",12.2499999999787
"2121",12.2499999999787
"2122",12.2499999999787
"2123",12.2499999999787
"2124",12.2499999999787
"2125",12.2499999999787
"2126",12.2499999999787
"2127",12.2499999999787
"2128",12.2499999999787
"2129",12.2499999999787
"2130",12.2499999999787
"2131",12.2499999999787
"2132",12.2499999999787
"2133",11
"2134",54.5
"2135",37.8333333333258
"2136",29
"2137",37.0833333333371
"2138",47.750000000018
"2139",35
"2140",29.0833333333154
"2141",29
"2142",36.6666666666675
"2143",28.8333333333303
"2144",51
"2145",41
"2146",14
"2147",36.5000000000307
"2148",74
"2149",42
"2150",29.7999999999645
"2151",37.2499999999989
"2152",37.2499999999989
"2153",37.2499999999989
"2154",37.2499999999989
"2155",37.2499999999989
"2156",25.6999999999918
"2157",29.7500000000043
"2158",32
"2159",NA
"2160",NA
"2161",NA
"2162",NA
"2163",43
"2164",22.5
"2165",42.5000000000119
"2166",42.5000000000119
"2167",42.5000000000119
"2168",42.5000000000119
"2169",52
"2170",52
"2171",52
"2172",52
"2173",74
"2174",30.8333333333331
"2175",30.8333333333331
"2176",30.8333333333331
"2177",33
"2178",22
"2179",31
"2180",37
"2181",43
"2182",43
"2183",43
"2184",43
"2185",43
"2186",43
"2187",43
"2188",43
"2189",43
"2190",15
"2191",36.1666666666636
"2192",34.0000000000389
"2193",37
"2194",42
"2195",41
"2196",25
"2197",47
"2198",46.2479999999982
"2199",29
"2200",42
"2201",49.8793600000002
"2202",19.698543999995
"2203",22
"2204",37
"2205",98
"2206",38.1579733333303
"2207",22
"2208",59.1306666666372
"2209",34
"2210",28.2735999999964
"2211",21
"2212",21.3613333333374
"2213",74
"2214",41
"2215",51
"2216",15
"2217",57
"2218",57
"2219",57
"2220",30
"2221",30
"2222",74
"2223",74
"2224",29.3000000000063
"2225",29.3000000000063
"2226",29.3000000000063
"2227",29.3000000000063
"2228",36
"2229",36
"2230",36
"2231",36
"2232",36
"2233",36
"2234",36
"2235",36
"2236",36
"2237",36
"2238",36
"2239",36
"2240",36
"2241",36
"2242",36
"2243",77
"2244",30.62
"2245",30.62
"2246",30.62
"2247",30.62
"2248",30.62
"2249",30.62
"2250",33
"2251",30.1000000000034
"2252",16.4113002399865
"2253",23.4971733333355
"2254",24.9999999999927
"2255",39
"2256",48
"2257",47.7599999999974
"2258",76
"2259",41.3798080000017
"2260",26
"2261",47
"2262",98
"2263",43
"2264",28
"2265",41
"2266",40
"2267",31
"2268",29
"2269",43
"2270",33.0968320000068
"2271",44
"2272",36
"2273",36
"2274",36
"2275",36
"2276",36
"2277",36
"2278",36
"2279",36
"2280",36
"2281",76
"2282",76
"2283",76
"2284",76
"2285",76
"2286",28
"2287",28
"2288",28
"2289",28
"2290",35.0900000000203
"2291",40.1
"2292",47
"2293",41
"2294",36
"2295",44
"2296",44
"2297",42
"2298",20
"2299",22
"2300",23
"2301",30
"2302",38.8999999999812
"2303",76
"2304",76
"2305",76
"2306",76
"2307",76
"2308",76
"2309",76
"2310",76
"2311",76
"2312",33.7
"2313",81
"2314",81
"2315",11
"2316",28
"2317",34
"2318",41.2600000000095
"2319",41.2600000000095
"2320",41.2600000000095
"2321",41.2600000000095
"2322",41.2600000000095
"2323",41.2600000000095
"2324",41.2600000000095
"2325",41.2600000000095
"2326",22
"2327",33
"2328",33
"2329",39
"2330",47
"2331",28
"2332",98
"2333",74
"2334",43
"2335",43
"2336",32
"2337",32
"2338",43
"2339",37
"2340",35
"2341",40
"2342",48
"2343",22
"2344",76
"2345",76
"2346",76
"2347",76
"2348",39.4166868666548
"2349",28
"2350",28
"2351",28
"2352",28
"2353",28
"2354",43
"2355",71.4666666666656
"2356",76
"2357",76
"2358",76
"2359",53
"2360",48.9000000000031
"2361",53
"2362",46.2000000000013
"2363",39
"2364",37
"2365",37
"2366",37
"2367",37
"2368",28
"2369",28
"2370",27
"2371",14
"2372",46.099999999998
"2373",27
"2374",27
"2375",27
"2376",27
"2377",29
"2378",29
"2379",29
"2380",29
"2381",29
"2382",29
"2383",29
"2384",29
"2385",29
"2386",29
"2387",29
"2388",29
"2389",29
"2390",31
"2391",31
"2392",31
"2393",31
"2394",31
"2395",25
"2396",29
"2397",47
"2398",48
"2399",38
"2400",28.3
"2401",45
"2402",45
"2403",45
"2404",44
"2405",38.1666666666656
"2406",38.1666666666656
"2407",80
"2408",53.2100000000093
"2409",26.6609919999932
"2410",51
"2411",41
"2412",11
"2413",27.3705919999998
"2414",31
"2415",NA
"2416",35.8986666666713
"2417",NA
"2418",25.0062933333376
"2419",45.9800000000061
"2420",22
"2421",13
"2422",22
"2423",48
"2424",48
"2425",48
"2426",45.3831679998685
"2427",28.3938559999987
"2428",34
"2429",42
"2430",37
"2431",31
"2432",31
"2433",31
"2434",31
"2435",47
"2436",25
"2437",22
"2438",47
"2439",24.1840000000029
"2440",34.4396160000064
"2441",49
"2442",49
"2443",48
"2444",22
"2445",22.0110720000003
"2446",40
"2447",44
"2448",14
"2449",98
"2450",43
"2451",22
"2452",37.0678986706121
"2453",49
"2454",50.2500600000055
"2455",50.8500000000052
"2456",29
"2457",14
"2458",14
"2459",14
"2460",14
"2461",14
"2462",14
"2463",14
"2464",14
"2465",14
"2466",14
"2467",14
"2468",29
"2469",28
"2470",81
"2471",NA
"2472",NA
"2473",NA
"2474",NA
"2475",NA
"2476",NA
"2477",NA
"2478",NA
"2479",NA
"2480",NA
"2481",NA
"2482",NA
"2483",NA
"2484",NA
"2485",NA
"2486",NA
"2487",NA
"2488",NA
"2489",NA
"2490",NA
"2491",NA
"2492",NA
"2493",NA
"2494",NA
"2495",NA
"2496",NA
"2497",NA
"2498",NA
"2499",NA
"2500",NA
"2501",NA
"2502",NA
"2503",NA
"2504",NA
"2505",NA
"2506",NA
"2507",NA
"2508",NA
"2509",NA
"2510",NA
"2511",NA
"2512",NA
"2513",NA
"2514",NA
"2515",NA
"2516",NA
"2517",NA
"2518",NA
"2519",NA
"2520",NA
"2521",NA
"2522",31.4999999999898
"2523",28.2500000000293
"2524",50
"2525",26
"2526",26
"2527",26
"2528",26
"2529",26
"2530",29
"2531",27.4999999999829
"2532",44
"2533",44
"2534",44
"2535",21
"2536",28
"2537",43
"2538",21.8499999999995
"2539",28.500000000001
"2540",29.8500000000027
"2541",19.500000000007
"2542",62.4999999999944
"2543",47.2499999999861
"2544",31
"2545",40.4166666666667
"2546",80
"2547",46
"2548",46
"2549",37.9499999999945
"2550",45
"2551",45
"2552",48
"2553",43.1000000000017
"2554",44
"2555",43.8333333333328
"2556",29
"2557",25.8000000000001
"2558",47
"2559",NA
"2560",NA
"2561",NA
"2562",NA
"2563",NA
"2564",NA
"2565",NA
"2566",NA
"2567",NA
"2568",NA
"2569",NA
"2570",NA
"2571",NA
"2572",NA
"2573",NA
"2574",NA
"2575",NA
"2576",NA
"2577",NA
"2578",NA
"2579",NA
"2580",NA
"2581",NA
"2582",NA
"2583",NA
"2584",NA
"2585",NA
"2586",NA
"2587",NA
"2588",NA
"2589",NA
"2590",NA
"2591",NA
"2592",NA
"2593",NA
"2594",NA
"2595",NA
"2596",NA
"2597",NA
"2598",98
"2599",41
"2600",41
"2601",41
"2602",41
"2603",41
"2604",41
"2605",41
"2606",41
"2607",41
"2608",41
"2609",41
"2610",41
"2611",41
"2612",41
"2613",41
"2614",41
"2615",41
"2616",41
"2617",41
"2618",41
"2619",41
"2620",41
"2621",41
"2622",41
"2623",41
"2624",41
"2625",41
"2626",41
"2627",41
"2628",41
"2629",38.7500000000418
"2630",38.7500000000418
"2631",38.7500000000418
"2632",38.7500000000418
"2633",73.5000000000102
"2634",16
"2635",13
"2636",30
"2637",47
"2638",38.2499999999978
"2639",38
"2640",71
"2641",34.4999999999977
"2642",22
"2643",24.5833333333147
"2644",74
"2645",74
"2646",32
"2647",25.3333333333311
"2648",25.3333333333311
"2649",41.0000000000136
"2650",33.6833333333445
"2651",26.6666666666636
"2652",76.8999999999154
"2653",76.8999999999154
"2654",76.8999999999154
"2655",76.8999999999154
"2656",76.8999999999154
"2657",NA
"2658",NA
"2659",NA
"2660",NA
"2661",NA
"2662",NA
"2663",NA
"2664",NA
"2665",NA
"2666",NA
"2667",NA
"2668",NA
"2669",NA
"2670",NA
"2671",NA
"2672",NA
"2673",NA
"2674",NA
"2675",NA
"2676",NA
"2677",NA
"2678",NA
"2679",NA
"2680",NA
"2681",NA
"2682",NA
"2683",NA
"2684",41
"2685",48
"2686",41
"2687",48
"2688",15.9039999999694
"2689",47
"2690",29
"2691",41
"2692",30.6824746666667
"2693",48.5608213333314
"2694",21
"2695",32.3563200000055
"2696",29
"2697",35.1737279999977
"2698",42.0960000000138
"2699",43
"2700",42
"2701",14
"2702",22
"2703",35
"2704",35
"2705",35
"2706",35
"2707",35
"2708",35
"2709",35
"2710",35
"2711",35
"2712",35
"2713",35
"2714",35
"2715",35
"2716",35
"2717",35
"2718",47
"2719",30
"2720",44
"2721",31
"2722",43
"2723",35
"2724",13
"2725",36
"2726",43
"2727",30.2680000000009
"2728",32.6200000000041
"2729",34.6599999999955
"2730",71
"2731",57.3439999999977
"2732",29.5043840000018
"2733",21
"2734",32.2384640000043
"2735",74
"2736",13.4703573333316
"2737",26.779999999997
"2738",26.779999999997
"2739",26.779999999997
"2740",58.9799999999588
"2741",58.9799999999588
"2742",58.9799999999588
"2743",58.9799999999588
"2744",58.9799999999588
"2745",58.9799999999588
"2746",58.9799999999588
"2747",58.9799999999588
"2748",58.9799999999588
"2749",58.9799999999588
"2750",58.9799999999588
"2751",47.5299999999684
"2752",47
"2753",32.5
"2754",29
"2755",28.7999999999993
"2756",28.0900000000001
"2757",74
"2758",29.8333333333328
"2759",50.499999999995
"2760",76
"2761",76
"2762",76
"2763",76
"2764",76
"2765",76
"2766",76
"2767",76
"2768",76
"2769",44
"2770",44
"2771",38
"2772",38
"2773",38
"2774",38
"2775",38
"2776",32
"2777",57.4599999999344
"2778",74.2999999999953
"2779",74.2999999999953
"2780",74.2999999999953
"2781",74.2999999999953
"2782",74.2999999999953
"2783",74.2999999999953
"2784",74.2999999999953
"2785",22
"2786",25
"2787",98
"2788",98
"2789",98
"2790",98
"2791",26.700000000005
"2792",48
"2793",48
"2794",48
"2795",48
"2796",48
"2797",48
"2798",48
"2799",48
"2800",48
"2801",48
"2802",48
"2803",48
"2804",76
"2805",38.0299999999979
"2806",47
"2807",44
"2808",25
"2809",29.0300000000005
"2810",98
"2811",26
"2812",48
"2813",36
"2814",45
"2815",12.6947840000022
"2816",28
"2817",76
"2818",42
"2819",41
"2820",29
"2821",28.8200000000109
"2822",48
"2823",54.0479999999539
"2824",NA
"2825",29
"2826",19
"2827",17
"2828",13
"2829",NA
"2830",13
"2831",40
"2832",NA
"2833",NA
"2834",NA
"2835",NA
"2836",NA
"2837",NA
"2838",NA
"2839",NA
"2840",NA
"2841",NA
"2842",NA
"2843",NA
"2844",NA
"2845",NA
"2846",NA
"2847",NA
"2848",NA
"2849",NA
"2850",NA
"2851",NA
"2852",NA
"2853",NA
"2854",NA
"2855",NA
"2856",NA
"2857",NA
"2858",NA
"2859",46.0135360000276
"2860",74
"2861",NA
"2862",15.0999999999642
"2863",15.0999999999642
"2864",15.0999999999642
"2865",49.6500000000071
"2866",50.8599999999999
"2867",38
"2868",29
"2869",24.4999999999983
"2870",32
"2871",40.7166666666941
"2872",21.9366666666678
"2873",21
"2874",19
"2875",19
"2876",19
"2877",19
"2878",19
"2879",19
"2880",41
"2881",41
"2882",41
"2883",33
"2884",11
"2885",11
"2886",11
"2887",11
"2888",22
"2889",22
"2890",22
"2891",22
"2892",22
"2893",22
"2894",22
"2895",22
"2896",37
"2897",50.8533333333332
"2898",50.8533333333332
"2899",44
"2900",44
"2901",28
"2902",26.9119999999902
"2903",19
"2904",29
"2905",26.5232426666647
"2906",21.4693333333436
"2907",33
"2908",26
"2909",33
"2910",74
"2911",47
"2912",43
"2913",29
"2914",24
"2915",22
"2916",51.1678080000056
"2917",37.9252053332634
"2918",28
"2919",47.9141333333357
"2920",29
"2921",29
"2922",29
"2923",29
"2924",29
"2925",21
"2926",35.3999999999898
"2927",33
"2928",33
"2929",33
"2930",33
"2931",33
"2932",33
"2933",33
"2934",35
"2935",33.4426666666654
"2936",30
"2937",26.0441066666785
"2938",30
"2939",21
"2940",47
"2941",28
"2942",17
"2943",74
"2944",46
"2945",46
"2946",46
"2947",46
"2948",98
"2949",80
"2950",32
"2951",14
"2952",40
"2953",31
"2954",36
"2955",76
"2956",31
"2957",24.9200000000041
"2958",34
"2959",22
"2960",42
"2961",29.9970559999999
"2962",43
"2963",41
"2964",41
"2965",40
"2966",28
"2967",33.4166666666666
"2968",NA
"2969",40.1667999999993
"2970",40.1667999999993
"2971",37.2500000000023
"2972",37.2500000000023
"2973",37.2500000000023
"2974",37.2500000000023
"2975",37.2500000000023
"2976",37.2500000000023
"2977",64
"2978",46
"2979",17
"2980",17
"2981",17
"2982",48
"2983",38
"2984",39.6120000000158
"2985",13.1011960320024
"2986",14
"2987",62
"2988",62
"2989",62
"2990",62
"2991",62
"2992",62
"2993",62
"2994",62
"2995",62
"2996",62
"2997",62
"2998",62
"2999",62
"3000",62
"3001",62
"3002",62
"3003",62
"3004",62
"3005",62
"3006",62
"3007",62
"3008",62
"3009",62
"3010",62
"3011",62
"3012",62
"3013",62
"3014",62
"3015",62
"3016",62
"3017",62
"3018",62
"3019",62
"3020",62
"3021",62
"3022",62
"3023",62
"3024",62
"3025",62
"3026",62
"3027",62
"3028",62
"3029",62
"3030",62
"3031",62
"3032",62
"3033",62
"3034",62
"3035",62
"3036",62
"3037",62
"3038",62
"3039",62
"3040",62
"3041",62
"3042",62
"3043",62
"3044",62
"3045",62
"3046",62
"3047",62
"3048",62
"3049",62
"3050",62
"3051",62
"3052",62
"3053",62
"3054",62
"3055",62
"3056",62
"3057",62
"3058",62
"3059",62
"3060",62
"3061",62
"3062",62
"3063",62
"3064",62
"3065",62
"3066",62
"3067",62
"3068",62
"3069",62
"3070",62
"3071",62
"3072",62
"3073",62
"3074",62
"3075",62
"3076",62
"3077",62
"3078",62
"3079",62
"3080",62
"3081",62
"3082",62
"3083",62
"3084",62
"3085",62
"3086",62
"3087",62
"3088",62
"3089",62
"3090",62
"3091",62
"3092",62
"3093",62
"3094",62
"3095",62
"3096",62
"3097",62
"3098",62
"3099",62
"3100",62
"3101",62
"3102",62
"3103",62
"3104",62
"3105",62
"3106",62
"3107",62
"3108",62
"3109",62
"3110",62
"3111",62
"3112",62
"3113",62
"3114",62
"3115",62
"3116",62
"3117",62
"3118",62
"3119",62
"3120",62
"3121",62
"3122",62
"3123",62
"3124",62
"3125",62
"3126",62
"3127",55
"3128",51
"3129",51
"3130",38
"3131",NA
"3132",21.3333333333378
"3133",21.3333333333378
"3134",21.3333333333378
"3135",21.3333333333378
"3136",21.3333333333378
"3137",21.3333333333378
"3138",21.3333333333378
"3139",21.3333333333378
"3140",21.3333333333378
"3141",21.3333333333378
"3142",21.3333333333378
"3143",21.3333333333378
"3144",45
"3145",45
"3146",45
"3147",40
"3148",40
"3149",NA
"3150",NA
"3151",30
"3152",30
"3153",30
"3154",30
"3155",30
"3156",30
"3157",76
"3158",76
"3159",76
"3160",76
"3161",76
"3162",76
"3163",76
"3164",76
"3165",76
"3166",76
"3167",76
"3168",76
"3169",76
"3170",76
"3171",76
"3172",76
"3173",76
"3174",76
"3175",76
"3176",76
"3177",76
"3178",76
"3179",76
"3180",76
"3181",76
"3182",76
"3183",76
"3184",76
"3185",76
"3186",76
"3187",76
"3188",76
"3189",76
"3190",76
"3191",NA
"3192",NA
"3193",NA
"3194",NA
"3195",NA
"3196",NA
"3197",NA
"3198",NA
"3199",NA
"3200",NA
"3201",NA
"3202",NA
"3203",NA
"3204",NA
"3205",NA
"3206",NA
"3207",NA
"3208",NA
"3209",NA
"3210",NA
"3211",NA
"3212",NA
"3213",NA
"3214",NA
"3215",NA
"3216",NA
"3217",NA
"3218",NA
"3219",NA
"3220",NA
"3221",NA
"3222",68
"3223",45
"3224",98
"3225",68
"3226",18
"3227",22
"3228",22
"3229",22
"3230",22
"3231",22
"3232",22
"3233",22
"3234",22
"3235",22
"3236",22
"3237",22
"3238",22
"3239",22
"3240",22
"3241",22
"3242",22
"3243",22
"3244",22
"3245",22
"3246",22
"3247",75
"3248",43
"3249",43
"3250",58
"3251",NA
"3252",NA
"3253",NA
"3254",NA
"3255",18
"3256",68
"3257",68
"3258",68
"3259",68
"3260",68
"3261",68
"3262",68
"3263",68
"3264",68
"3265",68
"3266",68
"3267",68
"3268",68
"3269",68
"3270",68
"3271",68
"3272",68
"3273",68
"3274",68
"3275",68
"3276",68
"3277",68
"3278",NA
"3279",NA
"3280",32
"3281",32
"3282",32
"3283",32
"3284",32
"3285",32
"3286",32
"3287",32
"3288",32
"3289",32
"3290",32
"3291",32
"3292",32
"3293",32
"3294",32
"3295",32
"3296",32
"3297",32
"3298",32
"3299",32
"3300",32
"3301",68
"3302",26
"3303",26
"3304",26
"3305",26
"3306",26
"3307",26
"3308",26
"3309",26
"3310",26
"3311",26
"3312",26
"3313",26
"3314",26
"3315",26
"3316",26
"3317",26
"3318",26
"3319",26
"3320",26
"3321",26
"3322",26
"3323",26
"3324",26
"3325",22
"3326",22
"3327",22
"3328",22
"3329",22
"3330",22
"3331",22
"3332",22
"3333",22
"3334",22
"3335",22
"3336",22
"3337",22
"3338",22
"3339",22
"3340",22
"3341",22
"3342",22
"3343",22
"3344",22
"3345",22
"3346",22
"3347",31
"3348",29
"3349",29
"3350",29
"3351",29
"3352",53
"3353",68
"3354",NA
"3355",32
"3356",32
"3357",32
"3358",32
"3359",32
"3360",32
"3361",32
"3362",32
"3363",32
"3364",32
"3365",32
"3366",32
"3367",48
"3368",45
"3369",45
"3370",45
"3371",45
"3372",47
"3373",36
"3374",45
"3375",NA
"3376",NA
"3377",NA
"3378",NA
"3379",NA
"3380",68
"3381",NA
"3382",NA
"3383",NA
"3384",NA
"3385",NA
"3386",NA
"3387",NA
"3388",NA
"3389",NA
"3390",NA
"3391",68
"3392",68
"3393",30
"3394",30
"3395",30
"3396",30
"3397",30
"3398",30
"3399",30
"3400",30
"3401",30
"3402",30
"3403",30
"3404",30
"3405",30
"3406",30
"3407",30
"3408",30
"3409",30
"3410",30
"3411",30
"3412",30
"3413",30
"3414",30
"3415",30
"3416",30
"3417",30
"3418",30
"3419",30
"3420",30
"3421",30
"3422",30
"3423",9
"3424",NA
"3425",39
"3426",NA
"3427",85
"3428",9
"3429",85
"3430",19
"3431",NA
"3432",76
"3433",80
"3434",34
"3435",9
"3436",NA
"3437",NA
"3438",80
"3439",NA
"3440",39
"3441",78
"3442",38
"3443",85
"3444",78
"3445",NA
"3446",34
"3447",36.6666666666704
"3448",NA
"3449",19
"3450",NA
"3451",NA
"3452",85
"3453",34
"3454",78
"3455",34
"3456",34
"3457",38
"3458",22
"3459",22
"3460",34
"3461",42.6000000000136
"3462",40.6533333333351
"3463",36
"3464",34
"3465",67.7666666666563
"3466",34
"3467",NA
"3468",42.6000000000136
"3469",41.3253333333362
"3470",NA
"3471",85
"3472",38
"3473",36
"3474",36
"3475",34
"3476",39
"3477",76
"3478",34
"3479",72
"3480",39
"3481",34
"3482",33
"3483",8
"3484",8
"3485",8
"3486",75
"3487",76
"3488",75
"3489",42.6000000000136
"3490",28.5555586666655
"3491",34
"3492",76
"3493",19
"3494",79.8266666666661
"3495",42.6000000000136
"3496",NA
"3497",8
"3498",38
"3499",85
"3500",76
"3501",34
"3502",85
"3503",39
"3504",34
"3505",39
"3506",85
"3507",34
"3508",90
"3509",85
"3510",34
"3511",80
"3512",39
"3513",34
"3514",NA
"3515",NA
"3516",90
"3517",85
"3518",90
"3519",34
"3520",75
"3521",NA
"3522",39
"3523",90
"3524",75
"3525",38
"3526",85
"3527",34
"3528",90
"3529",90
"3530",90
"3531",34
"3532",34
"3533",34
"3534",34
"3535",90
"3536",85
"3537",85
"3538",76
"3539",NA
"3540",90
"3541",39
"3542",78
"3543",85
"3544",40
"3545",68.249999999995
"3546",34
"3547",80
"3548",80
"3549",85
"3550",80
"3551",80
"3552",85
"3553",80
"3554",80
"3555",36
"3556",85
"3557",NA
"3558",85
"3559",19
"3560",78.3666666666656
"3561",8
"3562",35
"3563",37.7866666666683
"3564",32
"3565",NA
"3566",72
"3567",61.3
"3568",85
"3569",38
"3570",27
"3571",34
"3572",75
"3573",85
"3574",40.9166666666656
"3575",75
"3576",85
"3577",85
"3578",39
"3579",35
"3580",35
"3581",85
"3582",34
"3583",39
"3584",8
"3585",8
"3586",8
"3587",40.9166666666656
"3588",40.9166666666656
"3589",40.9166666666656
"3590",32
"3591",32
"3592",32
"3593",NA
"3594",34
"3595",85
"3596",34
"3597",85
"3598",80
"3599",NA
"3600",NA
"3601",34
"3602",36.6666666666704
"3603",78
"3604",90
"3605",NA
"3606",34
"3607",85
"3608",39
"3609",NA
"3610",NA
"3611",NA
"3612",76
"3613",85
"3614",NA
"3615",85
"3616",28.9166666666678
"3617",34
"3618",37
"3619",8
"3620",68.249999999995
"3621",76
"3622",NA
"3623",34
"3624",39
"3625",39
"3626",36
"3627",85
"3628",NA
"3629",32
"3630",34
"3631",38
"3632",41
"3633",41
"3634",34
"3635",NA
"3636",78
"3637",NA
"3638",35
"3639",NA
"3640",NA
"3641",39
"3642",75
"3643",34
"3644",48
"3645",48
"3646",NA
"3647",NA
"3648",32
"3649",75
"3650",48
"3651",34
"3652",NA
"3653",83
"3654",83
"3655",83
"3656",83
"3657",83
"3658",83
"3659",85
"3660",90
"3661",34
"3662",34
"3663",87
"3664",46.0000000000068
"3665",44
"3666",34
"3667",24.739999999994
"3668",83
"3669",34
"3670",68.249999999995
"3671",80
"3672",32
"3673",28
"3674",34
"3675",51
"3676",51
"3677",87
"3678",19
"3679",32
"3680",34
"3681",53
"3682",83
"3683",45.1666666666715
"3684",84
"3685",85
"3686",28
"3687",32
"3688",NA
"3689",39
"3690",90
"3691",39
"3692",90
"3693",39
"3694",78
"3695",38
"3696",64.2599999999893
"3697",90
"3698",NA
"3699",24.739999999994
"3700",68.249999999995
"3701",NA
"3702",8
"3703",32
"3704",34
"3705",39
"3706",32
"3707",32
"3708",40
"3709",36.6666666666704
"3710",90
"3711",32
"3712",39
"3713",43
"3714",85
"3715",32
"3716",NA
"3717",78
"3718",NA
"3719",78
"3720",NA
"3721",76
"3722",85
"3723",66.5349333333118
"3724",64.5000000000037
"3725",68.249999999995
"3726",11
"3727",76
"3728",74
"3729",80
"3730",NA
"3731",90
"3732",NA
"3733",38
"3734",90
"3735",51
"3736",36
"3737",51
"3738",36
"3739",NA
"3740",39
"3741",32.2500000000077
"3742",32.2500000000077
"3743",32.2500000000077
"3744",33.8333333333265
"3745",33.8333333333265
"3746",33.8333333333265
"3747",8
"3748",8
"3749",8
