"","GRAVsite"
"15288",2
"15289",1
"15290",6
"15291",6
"15292",6
"15293",NA
"15294",NA
"15295",NA
"15296",NA
"15297",0
"15298",0
"15299",2
"15300",2
"15301",2
"15302",6
"15303",0
"15304",2
"15305",10
"15306",10
"15307",20
"15308",20
"15309",20
"15310",0
"15311",9
"15312",NA
"15313",NA
"15314",NA
"15315",3
"15316",3
"15317",3
"15318",0
"15319",2
"15320",15
"15321",40
"15322",22.9166689999533
"15323",NA
"15324",NA
"15325",NA
"15326",NA
"15327",NA
"15328",NA
"15329",NA
"15330",NA
"15331",2
"15332",2
"15333",2
"15334",2
"15335",2
"15336",2
"15337",1
"15338",3
"15339",3
"15340",3
"15341",8
"15342",8
"15343",8
"15344",0
"15345",14
"15346",3
"15347",1
"15348",1
"15349",1
"15350",10
"15351",1
"15352",1
"15353",10
"15354",1
"15355",1
"15356",1
"15357",1
"15358",1
"15359",2
"15360",1
"15361",1
"15362",1
"15363",2
"15364",1
"15365",1
"15366",1.04557639999992
"15367",0
"15368",1
"15369",0
"15370",1
"15371",1.0198828000182
"15372",1
"15373",0
"15374",0
"15375",2
"15376",1
"15377",4
"15378",1
"15379",4
"15380",4
"15381",2.97161294466904
"15382",4
"15383",1
"15384",1
"15385",0
"15386",0
"15387",0
"15388",1
"15389",4
"15390",1
"15391",0
"15392",1
"15393",1
"15394",1
"15395",1
"15396",1
"15397",4
"15398",0
"15399",5
"15400",4
"15401",1.56386919999964
"15402",0
"15403",1
"15404",10
"15405",14
"15406",34
"15407",34
"15408",15.7100960895995
"15409",15.7100960895995
"15410",15.7100960895995
"15411",2
"15412",2
"15413",2
"15414",1
"15415",1
"15416",1
"15417",4
"15418",4
"15419",4
"15420",1
"15421",1
"15422",1
"15423",1
"15424",1
"15425",29
"15426",4
"15427",47
"15428",47
"15429",47
"15430",2.05558221973312
"15431",13.048387412266
"15432",7
"15433",7
"15434",7
"15435",2
"15436",2
"15437",2
"15438",34
"15439",4
"15440",22
"15441",22
"15442",22
"15443",22
"15444",8
"15445",14
"15446",1
"15447",1
"15448",3
"15449",1
"15450",1
"15451",0
"15452",10
"15453",0
"15454",0
"15455",10
"15456",1
"15457",0
"15458",0
"15459",0
"15460",0
"15461",0
"15462",0
"15463",0
"15464",4
"15465",4
"15466",3
"15467",3
"15468",12
"15469",12
"15470",10
"15471",10
"15472",10
"15473",38.9999999999947
"15474",38.9999999999947
"15475",38.9999999999947
"15476",1
"15477",1
"15478",1
"15479",1
"15480",1
"15481",1
"15482",NA
"15483",4
"15484",4
"15485",2
"15486",9
"15487",9
"15488",3
"15489",3
"15490",2
"15491",2
"15492",3.65
"15493",3.65
"15494",16
"15495",1
"15496",1
"15497",2
"15498",2
"15499",1.75000000000033
"15500",1.75000000000033
"15501",0
"15502",0
"15503",0
"15504",2
"15505",2
"15506",2
"15507",NA
"15508",3
"15509",3
"15510",4
"15511",4
"15512",9
"15513",1
"15514",4.74999999999574
"15515",4.74999999999574
"15516",1
"15517",1
"15518",3
"15519",3
"15520",12
"15521",12
"15522",3
"15523",3
"15524",0
"15525",9
"15526",3
"15527",9
"15528",23.2500000000004
"15529",23.2500000000004
"15530",5
"15531",5
"15532",2
"15533",2
"15534",4
"15535",4
"15536",4
"15537",4
"15538",4
"15539",3
"15540",25
"15541",25
"15542",15
"15543",15
"15544",15
"15545",1
"15546",28
"15547",28
"15548",5
"15549",4
"15550",4
"15551",1.24999999999946
"15552",1.24999999999946
"15553",1.24999999999946
"15554",3
"15555",3
"15556",2
"15557",2
"15558",2
"15559",4
"15560",0
"15561",0
"15562",5
"15563",5
"15564",11
"15565",11
"15566",0
"15567",0
"15568",0
"15569",4
"15570",4
"15571",7
"15572",7
"15573",7
"15574",25
"15575",25
"15576",0
"15577",0
"15578",0
"15579",5
"15580",10
"15581",10
"15582",1.5
"15583",2
"15584",2
"15585",9
"15586",3
"15587",2
"15588",4
"15589",6
"15590",3
"15591",3
"15592",2
"15593",16
"15594",16
"15595",10
"15596",25
"15597",25
"15598",0
"15599",11
"15600",11
"15601",1.82519133660628
"15602",2
"15603",2
"15604",3
"15605",3
"15606",3
"15607",9
"15608",9
"15609",1
"15610",1
"15611",28
"15612",28
"15613",5
"15614",NA
"15615",2
"15616",2
"15617",3
"15618",2
"15619",4
"15620",4
"15621",4
"15622",4
"15623",0
"15624",0.513333333334893
"15625",0.513333333334893
"15626",2.69448444320076
"15627",2.69448444320076
"15628",2.69448444320076
"15629",2.69448444320076
"15630",0
"15631",0
"15632",18.0333333333358
"15633",5
"15634",5
"15635",12.0653498131252
"15636",2.63888584444324
"15637",2.6387044320001
"15638",2
"15639",0
"15640",12
"15641",12
"15642",3
"15643",3
"15644",9
"15645",1.95549333333334
"15646",9
"15647",9
"15648",9.33328986669645
"15649",9.32898681601008
"15650",10
"15651",10
"15652",2
"15653",2
"15654",2.75000000000109
"15655",2.75000000000109
"15656",2.75000000000109
"15657",2
"15658",0
"15659",1
"15660",1
"15661",10
"15662",2
"15663",16
"15664",8
"15665",2
"15666",2
"15667",12
"15668",12
"15669",3
"15670",4
"15671",4
"15672",40
"15673",40
"15674",4
"15675",0
"15676",0
"15677",2
"15678",2
"15679",2
"15680",3
"15681",3
"15682",1
"15683",12
"15684",12
"15685",5
"15686",5
"15687",2
"15688",2
"15689",2
"15690",2
"15691",12
"15692",12
"15693",10
"15694",4
"15695",4
"15696",10
"15697",10
"15698",4
"15699",4
"15700",4
"15701",15
"15702",15
"15703",15
"15704",15
"15705",14.4666666666662
"15706",14.4666666666662
"15707",0
"15708",0
"15709",0
"15710",16
"15711",16
"15712",4
"15713",0
"15714",0
"15715",16
"15716",0
"15717",15
"15718",15
"15719",15
"15720",14.9500000000003
"15721",14.9500000000003
"15722",4
"15723",2
"15724",1
"15725",1
"15726",0
"15727",2
"15728",2
"15729",0
"15730",0
"15731",1
"15732",1
"15733",1
"15734",3
"15735",2
"15736",0
"15737",0
"15738",1
"15739",5
"15740",4
"15741",1
"15742",1
"15743",0
"15744",0
"15745",1
"15746",13.6914959999998
"15747",4
"15748",0
"15749",9.54610479998466
"15750",1
"15751",3
"15752",1
"15753",9
"15754",1
"15755",0
"15756",3
"15757",9
"15758",1
"15759",8.37889199999956
"15760",9
"15761",0
"15762",1
"15763",14
"15764",4
"15765",1
"15766",0
"15767",2
"15768",4
"15769",0
"15770",7
"15771",0
"15772",14
"15773",6
"15774",2
"15775",1
"15776",NA
"15777",1
"15778",1
"15779",3
"15780",9
"15781",2
"15782",2.76341346649691
"15783",0
"15784",0
"15785",1
"15786",8
"15787",0
"15788",25
"15789",0
"15790",2
"15791",9
"15792",0.882494241086837
"15793",0
"15794",1
"15795",0
"15796",1
"15797",0
"15798",1
"15799",1
"15800",0
"15801",0
"15802",NA
"15803",0
"15804",1
"15805",1
"15806",10
"15807",0
"15808",0
"15809",0
"15810",1
"15811",1
"15812",NA
"15813",1
"15814",1
"15815",0
"15816",0
"15817",1
"15818",2
"15819",1
"15820",4
"15821",0
"15822",0
"15823",1
"15824",0
"15825",2
"15826",10
"15827",0
"15828",0
"15829",0
"15830",0
"15831",10
"15832",1
"15833",2
"15834",0
"15835",14
"15836",1
"15837",0
"15838",2
"15839",1
"15840",0
"15841",1
"15842",3
"15843",1
"15844",1
"15845",2
"15846",0
"15847",1
"15848",4
"15849",0
"15850",3.02897335207675
"15851",1.60789213333348
"15852",1
"15853",1
"15854",1
"15855",1
"15856",3
"15857",4
"15858",2.25286599999754
"15859",1
"15860",4
"15861",0
"15862",2
"15863",2
"15864",0
"15865",4
"15866",1
"15867",1
"15868",1
"15869",2
"15870",1.01347918906261
"15871",1
"15872",4
"15873",0.719720000000044
"15874",2
"15875",2
"15876",4
"15877",1
"15878",1
"15879",1
"15880",5
"15881",0
"15882",1.54751338673537
"15883",2
"15884",1
"15885",0
"15886",1
"15887",0
"15888",10
"15889",1
"15890",9
"15891",1
"15892",31
"15893",4
"15894",9
"15895",10
"15896",0
"15897",1
"15898",0
"15899",7.67587333333655
"15900",4
"15901",10
"15902",0
"15903",0
"15904",9.37480413333316
"15905",0
"15906",11
"15907",9
"15908",0
"15909",0
"15910",0
"15911",2
"15912",4
"15913",0
"15914",0
"15915",0
"15916",0
"15917",0
"15918",0
"15919",0
"15920",0
"15921",1
"15922",0
"15923",10
"15924",0
"15925",10
"15926",4
"15927",1
"15928",1.05979392643655
"15929",1
"15930",0
"15931",0
"15932",10
"15933",0
"15934",0
"15935",28
"15936",1
"15937",4
"15938",12
"15939",3
"15940",3
"15941",3
"15942",3
"15943",3
"15944",3
"15945",3
"15946",3
"15947",3
"15948",3
"15949",3
"15950",3
"15951",3
"15952",3
"15953",3
"15954",3
"15955",3
"15956",3
"15957",3
"15958",3
"15959",3
"15960",3
"15961",1
"15962",17
"15963",17
"15964",17
"15965",0
"15966",0
"15967",1
"15968",1
"15969",1
"15970",NA
"15971",NA
"15972",NA
"15973",NA
"15974",NA
"15975",22
"15976",22
"15977",14.2251146559952
"15978",14.2251146559952
"15979",NA
"15980",5
"15981",6
"15982",0
"15983",0
"15984",0
"15985",0
"15986",0
"15987",0
"15988",0
"15989",0
"15990",0
"15991",0
"15992",0
"15993",0
"15994",0
"15995",0
"15996",0
"15997",1
"15998",1
"15999",1
"16000",1
"16001",1
"16002",1
"16003",1
"16004",1
"16005",1
"16006",1
"16007",1
"16008",1
"16009",1
"16010",1
"16011",1
"16012",1
"16013",1
"16014",1
"16015",1
"16016",1
"16017",1
"16018",1
"16019",1
"16020",1
"16021",1
"16022",1
"16023",1
"16024",1
"16025",1
"16026",1
"16027",1
"16028",1
"16029",1
"16030",1
"16031",1
"16032",1
"16033",1
"16034",1
"16035",1
"16036",1
"16037",1
"16038",1
"16039",1
"16040",1
"16041",1
"16042",1
"16043",1
"16044",1
"16045",1
"16046",1
"16047",1
"16048",1
"16049",1
"16050",1
"16051",1
"16052",1
"16053",1
"16054",1
"16055",1
"16056",1
"16057",2
"16058",2
"16059",1.79630490968612
"16060",0
"16061",2
"16062",0.93659400000013
"16063",2
"16064",5
"16065",5
"16066",2
"16067",2
"16068",12
"16069",2
"16070",2
"16071",13
"16072",13
"16073",12
"16074",12
"16075",2
"16076",2
"16077",2
"16078",2
"16079",2
"16080",2
"16081",2
"16082",2
"16083",0
"16084",7
"16085",7
"16086",7
"16087",7
"16088",7
"16089",7
"16090",28
"16091",28
"16092",2
"16093",2
"16094",2
"16095",10
"16096",10
"16097",28
"16098",28
"16099",2
"16100",22
"16101",7
"16102",23
"16103",23
"16104",2
"16105",2
"16106",7
"16107",7
"16108",7
"16109",7
"16110",7
"16111",7
"16112",7
"16113",7
"16114",2
"16115",2
"16116",2
"16117",2
"16118",0
"16119",2
"16120",2
"16121",2
"16122",2
"16123",2
"16124",2
"16125",2
"16126",2
"16127",2
"16128",2
"16129",2
"16130",2
"16131",7
"16132",7
"16133",7
"16134",2
"16135",2
"16136",1.75081439999922
"16137",2
"16138",2
"16139",2
"16140",2
"16141",2
"16142",2
"16143",2
"16144",2
"16145",2
"16146",10.35
"16147",10.35
"16148",2
"16149",2
"16150",12.2893861200173
"16151",12.2893861200173
"16152",12.2893861200173
"16153",2
"16154",28
"16155",28
"16156",1
"16157",2
"16158",2
"16159",2
"16160",2
"16161",2
"16162",2
"16163",2
"16164",2
"16165",2
"16166",2
"16167",2
"16168",2
"16169",2
"16170",2
"16171",2
"16172",2
"16173",2
"16174",7
"16175",11
"16176",11
"16177",11
"16178",0
"16179",2
"16180",2
"16181",2
"16182",0.404261649234614
"16183",0
"16184",0
"16185",0
"16186",0
"16187",10
"16188",10
"16189",2
"16190",2
"16191",12
"16192",12
"16193",12
"16194",12
"16195",0
"16196",0
"16197",2
"16198",7
"16199",7
"16200",7
"16201",7
"16202",7
"16203",7
"16204",7
"16205",7
"16206",7
"16207",7
"16208",7
"16209",7
"16210",7
"16211",7
"16212",7
"16213",7
"16214",7
"16215",7
"16216",7
"16217",1
"16218",1
"16219",9
"16220",7
"16221",0
"16222",4
"16223",4
"16224",4
"16225",1
"16226",1
"16227",NA
"16228",1
"16229",1
"16230",10
"16231",10
"16232",25
"16233",25
"16234",NA
"16235",1
"16236",1
"16237",1
"16238",1
"16239",1
"16240",1
"16241",3
"16242",9
"16243",5.89697937933912
"16244",9
"16245",1
"16246",0
"16247",5
"16248",4
"16249",8.37750293333544
"16250",1
"16251",2
"16252",1
"16253",4
"16254",0
"16255",1
"16256",1
"16257",NA
"16258",1
"16259",25
"16260",1
"16261",0
"16262",22
"16263",11
"16264",0
"16265",0
"16266",9
"16267",0
"16268",4
"16269",NA
"16270",4
"16271",4
"16272",2
"16273",1
"16274",4
"16275",0
"16276",4
"16277",5
"16278",2
"16279",2.77543146666696
"16280",5
"16281",NA
"16282",1.57135785145683
"16283",1
"16284",0
"16285",0
"16286",NA
"16287",3
"16288",NA
"16289",4
"16290",0
"16291",2
"16292",1
"16293",0
"16294",NA
"16295",4
"16296",5
"16297",NA
"16298",1
"16299",5
"16300",4
"16301",6.14204800000224
"16302",1
"16303",0
"16304",5
"16305",5
"16306",1.5069995614701
"16307",0
"16308",5
"16309",3
"16310",18
"16311",3
"16312",4
"16313",0
"16314",5
"16315",1
"16316",16
"16317",1
"16318",2
"16319",3
"16320",4
"16321",1
"16322",5
"16323",1
"16324",4
"16325",1
"16326",2
"16327",1
"16328",5
"16329",NA
"16330",1
"16331",5
"16332",1
"16333",3.59883037606273
"16334",7
"16335",5
"16336",4
"16337",0
"16338",1
"16339",14
"16340",2
"16341",4
"16342",3.39130826666525
"16343",1
"16344",NA
"16345",4
"16346",NA
"16347",4
"16348",0
"16349",10
"16350",0
"16351",1
"16352",1
"16353",4
"16354",1
"16355",4
"16356",NA
"16357",1
"16358",0
"16359",1
"16360",4.13393464430199
"16361",26
"16362",1
"16363",1.66209293040248
"16364",4
"16365",NA
"16366",3
"16367",1
"16368",1
"16369",1
"16370",1
"16371",1
"16372",1
"16373",1
"16374",1
"16375",1
"16376",2.68588159999762
"16377",3
"16378",5
"16379",0
"16380",11.6111107999995
"16381",11.6111107999995
"16382",11.6111107999995
"16383",2
"16384",2
"16385",52
"16386",0
"16387",0
"16388",0
"16389",0
"16390",4
"16391",4
"16392",4
"16393",1
"16394",1
"16395",21
"16396",21
"16397",21
"16398",21
"16399",0
"16400",0
"16401",0
"16402",0
"16403",3
"16404",7
"16405",0
"16406",0
"16407",0
"16408",0
"16409",7
"16410",7
"16411",0
"16412",0
"16413",0
"16414",0
"16415",7
"16416",7
"16417",7
"16418",7
"16419",3
"16420",3
"16421",3
"16422",3
"16423",3
"16424",3
"16425",3
"16426",3
"16427",12
"16428",3
"16429",3
"16430",3
"16431",3
"16432",10
"16433",10
"16434",10
"16435",10
"16436",12
"16437",12
"16438",12
"16439",12
"16440",52
"16441",12
"16442",25
"16443",25
"16444",25
"16445",25
"16446",1
"16447",1
"16448",0
"16449",0
"16450",0
"16451",0
"16452",52
"16453",0
"16454",0
"16455",0
"16456",0
"16457",32
"16458",4.89999999999727
"16459",4.89999999999727
"16460",10
"16461",10
"16462",10
"16463",10
"16464",12
"16465",12
"16466",12
"16467",12
"16468",30
"16469",30
"16470",30
"16471",30
"16472",7
"16473",7
"16474",21
"16475",21
"16476",21
"16477",21
"16478",4
"16479",0
"16480",0
"16481",30
"16482",30
"16483",30
"16484",30
"16485",4
"16486",4
"16487",4
"16488",4
"16489",4
"16490",4
"16491",1
"16492",1
"16493",14
"16494",21
"16495",21
"16496",21
"16497",21
"16498",21
"16499",7
"16500",7
"16501",10
"16502",10
"16503",10
"16504",10
"16505",NA
"16506",NA
"16507",NA
"16508",5
"16509",5
"16510",5
"16511",5
"16512",1
"16513",1
"16514",0
"16515",0
"16516",0
"16517",0
"16518",0
"16519",12
"16520",12
"16521",12
"16522",0
"16523",0
"16524",12
"16525",12
"16526",21
"16527",21
"16528",21
"16529",21
"16530",1
"16531",10
"16532",10
"16533",10
"16534",10
"16535",9.93
"16536",9.93
"16537",9.93
"16538",9.93
"16539",52
"16540",4
"16541",4
"16542",4
"16543",4
"16544",12
"16545",12
"16546",12
"16547",12
"16548",12
"16549",12
"16550",0
"16551",0
"16552",23.9966666666653
"16553",23.9966666666653
"16554",23.9966666666653
"16555",23.9966666666653
"16556",12
"16557",12
"16558",10
"16559",10
"16560",10
"16561",10
"16562",7
"16563",7
"16564",26.1666666666735
"16565",26.1666666666735
"16566",26.1666666666735
"16567",26.1666666666735
"16568",12
"16569",12
"16570",12
"16571",0
"16572",3
"16573",3
"16574",3
"16575",3
"16576",0
"16577",0
"16578",0
"16579",0
"16580",0
"16581",12
"16582",12
"16583",0
"16584",0
"16585",0
"16586",0
"16587",19.9
"16588",19.9
"16589",19.9
"16590",19.9
"16591",5
"16592",5
"16593",5
"16594",5
"16595",0
"16596",0
"16597",0
"16598",0
"16599",0
"16600",0
"16601",0
"16602",0
"16603",0
"16604",0
"16605",0
"16606",0
"16607",32
"16608",8.31999999998518
"16609",8.31999999998518
"16610",8.31999999998518
"16611",8.31999999998518
"16612",2
"16613",2
"16614",0
"16615",0
"16616",0
"16617",0
"16618",8
"16619",8
"16620",8
"16621",8
"16622",3
"16623",3
"16624",3
"16625",3
"16626",0
"16627",0
"16628",0
"16629",0
"16630",2
"16631",2
"16632",12
"16633",12
"16634",0
"16635",0
"16636",0
"16637",28
"16638",28
"16639",0
"16640",0
"16641",0
"16642",0
"16643",0
"16644",0
"16645",0
"16646",0
"16647",20
"16648",20
"16649",20
"16650",9.30000000001194
"16651",9.30000000001194
"16652",9.30000000001194
"16653",9.30000000001194
"16654",8
"16655",8
"16656",8
"16657",8
"16658",52
"16659",52
"16660",52
"16661",52
"16662",10
"16663",10
"16664",10
"16665",10
"16666",12
"16667",0
"16668",0
"16669",0
"16670",0
"16671",29
"16672",10
"16673",10
"16674",10
"16675",10
"16676",10
"16677",10
"16678",10
"16679",10
"16680",0
"16681",0
"16682",0
"16683",0
"16684",0
"16685",0
"16686",3
"16687",3
"16688",3
"16689",3
"16690",10
"16691",10
"16692",10
"16693",10
"16694",3
"16695",3
"16696",3
"16697",3
"16698",0
"16699",0
"16700",0
"16701",0
"16702",1
"16703",0
"16704",0
"16705",0
"16706",0
"16707",17.9666666666695
"16708",17.9666666666695
"16709",17.9666666666695
"16710",17.9666666666695
"16711",21
"16712",21
"16713",0
"16714",0
"16715",0
"16716",0
"16717",0
"16718",12
"16719",21
"16720",21
"16721",21
"16722",21
"16723",21
"16724",21
"16725",21
"16726",3
"16727",3
"16728",3
"16729",3
"16730",12
"16731",12
"16732",7
"16733",7
"16734",21
"16735",21
"16736",21
"16737",21
"16738",12
"16739",12
"16740",12
"16741",21
"16742",21
"16743",12
"16744",12
"16745",0
"16746",0
"16747",0
"16748",0
"16749",10
"16750",10
"16751",10
"16752",10
"16753",3
"16754",0
"16755",0
"16756",21
"16757",3
"16758",3
"16759",3
"16760",3
"16761",0
"16762",0
"16763",0
"16764",0
"16765",21
"16766",0
"16767",0
"16768",3.2566666666662
"16769",3.2566666666662
"16770",3.2566666666662
"16771",3.2566666666662
"16772",0
"16773",0
"16774",0
"16775",0
"16776",0
"16777",1
"16778",1
"16779",0
"16780",0
"16781",10
"16782",0
"16783",7
"16784",7
"16785",7
"16786",32
"16787",32
"16788",32
"16789",32
"16790",3
"16791",3
"16792",2
"16793",21
"16794",21
"16795",21
"16796",21
"16797",52
"16798",13
"16799",13
"16800",1
"16801",0
"16802",0
"16803",0
"16804",0
"16805",10
"16806",12
"16807",12
"16808",0
"16809",0
"16810",0
"16811",0
"16812",0
"16813",0
"16814",0
"16815",0
"16816",0
"16817",0
"16818",0
"16819",0
"16820",0
"16821",0
"16822",21
"16823",7
"16824",3
"16825",3
"16826",3
"16827",3
"16828",2
"16829",0
"16830",0
"16831",0
"16832",0
"16833",28
"16834",14
"16835",14
"16836",2
"16837",2
"16838",12
"16839",12
"16840",12
"16841",12
"16842",12
"16843",12
"16844",12
"16845",0
"16846",3
"16847",3
"16848",3
"16849",3
"16850",3
"16851",3
"16852",3
"16853",3
"16854",21
"16855",5
"16856",5
"16857",5
"16858",5
"16859",52
"16860",7
"16861",7
"16862",2
"16863",2
"16864",3
"16865",3
"16866",3
"16867",3
"16868",32
"16869",32
"16870",32
"16871",32
"16872",21
"16873",21
"16874",21
"16875",21
"16876",8.10910193919015
"16877",10
"16878",10
"16879",10
"16880",10
"16881",0
"16882",0
"16883",0
"16884",0
"16885",1
"16886",1
"16887",12
"16888",12
"16889",2
"16890",29
"16891",10
"16892",21
"16893",21
"16894",21
"16895",21
"16896",0
"16897",0
"16898",0
"16899",0
"16900",1
"16901",1
"16902",0
"16903",0
"16904",2
"16905",25
"16906",25
"16907",25
"16908",25
"16909",3
"16910",3
"16911",3
"16912",3
"16913",30
"16914",30
"16915",19.5
"16916",19.5
"16917",19.5
"16918",19.5
"16919",0
"16920",0
"16921",0
"16922",0
"16923",0
"16924",0
"16925",0
"16926",0
"16927",8
"16928",8
"16929",8
"16930",8
"16931",7
"16932",12
"16933",19.1666666666642
"16934",19.1666666666642
"16935",19.1666666666642
"16936",19.1666666666642
"16937",52
"16938",52
"16939",52
"16940",52
"16941",3
"16942",3
"16943",3
"16944",3
"16945",12
"16946",12
"16947",3.49
"16948",3.49
"16949",3.49
"16950",3.49
"16951",21
"16952",21
"16953",21
"16954",21
"16955",21
"16956",21
"16957",21
"16958",21
"16959",21
"16960",21
"16961",21
"16962",21
"16963",21
"16964",21
"16965",52
"16966",52
"16967",52
"16968",52
"16969",2
"16970",2
"16971",4
"16972",21
"16973",21
"16974",21
"16975",21
"16976",0
"16977",0
"16978",52
"16979",52
"16980",52
"16981",52
"16982",4
"16983",4
"16984",4
"16985",3
"16986",3
"16987",3
"16988",3
"16989",13
"16990",12
"16991",12
"16992",7
"16993",1
"16994",1
"16995",1
"16996",30
"16997",30
"16998",14
"16999",12
"17000",21
"17001",21
"17002",2
"17003",21
"17004",21
"17005",4
"17006",0
"17007",0
"17008",1
"17009",1
"17010",21
"17011",21
"17012",10
"17013",0
"17014",4.5
"17015",4.5
"17016",4.5
"17017",4.5
"17018",4.5
"17019",4.5
"17020",4.5
"17021",4.5
"17022",4.5
"17023",4.5
"17024",4.5
"17025",4.5
"17026",NA
"17027",NA
"17028",NA
"17029",5
"17030",5
"17031",5
"17032",13
"17033",13
"17034",13
"17035",NA
"17036",NA
"17037",NA
"17038",NA
"17039",NA
"17040",7
"17041",7
"17042",32
"17043",35
"17044",35
"17045",35
"17046",5
"17047",5
"17048",5
"17049",5
"17050",5
"17051",5
"17052",5
"17053",13
"17054",5
"17055",13
"17056",13
"17057",13
"17058",NA
"17059",NA
"17060",5
"17061",5
"17062",5
"17063",5
"17064",5
"17065",5
"17066",5
"17067",5
"17068",5
"17069",5
"17070",13
"17071",13
"17072",13
"17073",13
"17074",13
"17075",13
"17076",13
"17077",13
"17078",13
"17079",5
"17080",5
"17081",5
"17082",5
"17083",5
"17084",16.4999999999967
"17085",7
"17086",7
"17087",13
"17088",8
"17089",0
"17090",0
"17091",5
"17092",5
"17093",5
"17094",5
"17095",5
"17096",5
"17097",5
"17098",5
"17099",5
"17100",5
"17101",5
"17102",5
"17103",5
"17104",35
"17105",8
"17106",NA
"17107",NA
"17108",NA
"17109",NA
"17110",5
"17111",35
"17112",25
"17113",34
"17114",24
"17115",35
"17116",19
"17117",6
"17118",NA
"17119",35
"17120",35
"17121",NA
"17122",23
"17123",15
"17124",23
"17125",24
"17126",NA
"17127",NA
"17128",23
"17129",NA
"17130",NA
"17131",NA
