"","ppfd"
"5419",37.7655220218
"5420",33.8941325
"5421",33.49816
"5422",NA
"5423",32.5926444657104
"5424",32.4808205000004
"5425",NA
"5426",28.5312088
"5427",NA
"5428",38.28990716
"5429",38.3974372861121
"5430",37.9724416799997
"5431",41.02431296
"5432",33.1505780000001
"5433",33.155057419641
"5434",32.311305
"5435",42.7752911999986
"5436",33.49816
"5437",39.5733377999993
"5438",33.3221675000001
"5439",34.3949865
"5440",33.7824332607036
"5441",36.629475
"5442",27.068148
"5443",30.5192925000001
"5444",31.6694275000011
"5445",28.819658
"5446",31.8744645
"5447",28.819658
"5448",NA
"5449",32.1107791200001
"5450",NA
"5451",42.1555714999989
"5452",34.293267
"5453",NA
"5454",43.0909417863938
"5455",NA
"5456",35.6735344
"5457",37.7181499
"5458",NA
"5459",NA
"5460",33.5775989599997
"5461",39.2478456
"5462",39.1645278519998
"5463",41.8610804999993
"5464",NA
"5465",34.3233315
"5466",35.1206485000001
"5467",35.1191711088801
"5468",33.75100508
"5469",NA
"5470",39.1699223600001
"5471",NA
"5472",NA
"5473",31.300655
"5474",38.7065723999998
"5475",30.065095
"5476",NA
"5477",39.8497425
"5478",32.98391
"5479",NA
"5480",19.7586906399994
"5481",41.8610804999993
"5482",NA
"5483",39.5733377999993
"5484",33.77905168
"5485",26.5136165
"5486",NA
"5487",NA
"5488",32.8930729283099
"5489",NA
"5490",35.5457844999994
"5491",NA
"5492",40.0175183157168
"5493",40.6500175
"5494",39.86804742
"5495",NA
"5496",29.1763349999999
"5497",39.4843570528
"5498",NA
"5499",37.4707625
"5500",39.5532812350878
"5501",39.5617319
"5502",33.8941325
"5503",36.190348
"5504",38.4806789159999
"5505",38.4938072
"5506",36.318171
"5507",39.1699223600001
"5508",36.4555262399998
"5509",35.5188072000003
"5510",NA
"5511",40.0175183157168
"5512",NA
"5513",39.5733377999993
"5514",NA
"5515",NA
"5516",44.2170424894645
"5517",33.6362679999998
"5518",39.5733377999993
"5519",32.2617595069764
"5520",NA
"5521",38.4840475
"5522",38.5374846308796
"5523",39.85842168
"5524",33.49816
"5525",34.5101696599996
"5526",30.5192925000001
"5527",36.139365
"5528",NA
"5529",28.819658
"5530",33.1004619999972
"5531",NA
"5532",NA
"5533",NA
"5534",NA
"5535",33.49816
"5536",44.0758187476021
"5537",42.9018078005399
"5538",45.4330151359649
"5539",42.3764941968844
"5540",45.3333336820412
"5541",46.5313897580914
"5542",46.2423158063358
"5543",45.0523819721453
"5544",40.253683913138
"5545",43.8119513950946
"5546",28.819658
"5547",28.54878
"5548",NA
"5549",39.7848960000001
"5550",40.6500175
"5551",30.7576189
"5552",32.1077557205697
"5553",32.9520180000009
"5554",30.8155746200021
"5555",43.0909417863938
"5556",NA
"5557",43.0405825679069
"5558",38.7065723999998
"5559",38.5812127
"5560",30.99287
"5561",33.75100508
"5562",33.49816
"5563",33.75100508
"5564",42.451843419999
"5565",NA
"5566",43.0909417863938
"5567",NA
"5568",37.9721009999999
"5569",38.8259311
"5570",37.9962644600005
"5571",37.9524541
"5572",37.9211719103998
"5573",39.8497425
"5574",39.8497425
"5575",39.8497425
"5576",NA
"5577",NA
"5578",NA
"5579",NA
"5580",NA
"5581",NA
"5582",NA
"5583",NA
"5584",NA
"5585",NA
"5586",NA
"5587",NA
"5588",36.318171
"5589",36.318171
"5590",36.318171
"5591",NA
"5592",NA
"5593",NA
"5594",NA
"5595",NA
"5596",NA
"5597",NA
"5598",NA
"5599",NA
"5600",40.6500175
"5601",40.6500175
"5602",40.6500175
"5603",40.6500175
"5604",40.6500175
"5605",40.6500175
"5606",39.7848960000001
"5607",39.7848960000001
"5608",39.7848960000001
"5609",35.5457844999994
"5610",35.5457844999994
"5611",35.5457844999994
"5612",35.5457844999994
"5613",35.5457844999994
"5614",35.5457844999994
"5615",NA
"5616",NA
"5617",NA
"5618",NA
"5619",NA
"5620",NA
"5621",36.190348
"5622",36.190348
"5623",36.190348
"5624",33.6362679999998
"5625",33.6362679999998
"5626",33.6362679999998
"5627",37.0589883427839
"5628",38.1850589799985
"5629",NA
"5630",37.1140038999999
"5631",38.4563732
"5632",NA
"5633",31.7174967
"5634",33.77905168
"5635",32.567675985048
"5636",33.49816
"5637",31.0039795
"5638",30.5442375454722
"5639",NA
"5640",39.4236324
"5641",39.4303456197599
"5642",33.49816
"5643",NA
"5644",37.2917134
"5645",33.6643208235063
"5646",33.49816
"5647",32.3761974
"5648",NA
"5649",39.7362249999998
"5650",40.1455442
"5651",NA
"5652",28.7810000000003
"5653",28.8861722816004
"5654",NA
"5655",32.1576607
"5656",36.8244837
"5657",NA
"5658",46.8105812
"5659",NA
"5660",NA
"5661",37.6579223
"5662",35.5457844999994
"5663",34.3233315
"5664",38.7065723999998
"5665",NA
"5666",32.3761974
"5667",NA
"5668",NA
"5669",37.3616361000001
"5670",30.99287
"5671",29.1763349999999
"5672",29.3233650058251
"5673",29.301812
"5674",33.8941325
"5675",NA
"5676",37.3924229400633
"5677",37.8242689999997
"5678",34.5507044600001
"5679",NA
"5680",NA
"5681",34.4606625999996
"5682",33.75100508
"5683",NA
"5684",30.0044475
"5685",32.98391
"5686",38.8837328
"5687",38.815585172
"5688",NA
"5689",NA
"5690",38.7065723999998
"5691",38.7065723999998
"5692",NA
"5693",NA
"5694",37.3616361000001
"5695",NA
"5696",NA
"5697",34.3892419739949
"5698",32.525200101282
"5699",32.936396196374
"5700",32.4165994989951
"5701",31.010182203211
"5702",33.7313613142502
"5703",33.0596167418823
"5704",34.1645443378855
"5705",34.0620863656045
"5706",33.9812094434064
"5707",34.592253452697
"5708",34.4921436752604
"5709",33.8577802038947
"5710",34.0700812770776
"5711",33.6099993765171
"5712",34.7390569280786
"5713",33.9376539731021
"5714",28.819658
"5715",30.2413782
"5716",NA
"5717",NA
"5718",38.158761
"5719",38.1626496839042
"5720",35.335435
"5721",35.0288350593918
"5722",38.8629658437121
"5723",39.0468749999998
"5724",38.3661559
"5725",38.3442542799361
"5726",38.778289669504
"5727",38.71519548
"5728",41.7279035199998
"5729",NA
"5730",NA
"5731",41.7279035199998
"5732",30.0044475
"5733",42.7601595000001
"5734",42.5811489032319
"5735",33.475983824038
"5736",33.77905168
"5737",33.49816
"5738",38.3466059
"5739",NA
"5740",30.3230802
"5741",NA
"5742",NA
"5743",29.2417713999992
"5744",NA
"5745",34.8029287000001
"5746",34.8475162048002
"5747",34.8800281199994
"5748",30.0044475
"5749",28.819658
"5750",NA
"5751",NA
"5752",41.6882948288772
"5753",32.9520180000009
"5754",33.5775989599997
"5755",28.2805881504159
"5756",NA
"5757",NA
"5758",38.5812127
"5759",39.19877442
"5760",NA
"5761",32.352683
"5762",39.1439909
"5763",39.2062270160004
"5764",33.5775989599997
"5765",NA
"5766",28.6736875
"5767",NA
"5768",NA
"5769",NA
"5770",33.49816
"5771",33.540133
"5772",28.819658
"5773",NA
"5774",NA
"5775",40.1297512000009
"5776",36.2213233034246
"5777",37.2001687400005
"5778",28.819658
"5779",33.8324364399997
"5780",40.23624396
"5781",38.6933633999999
"5782",38.65495734
"5783",30.8581875
"5784",NA
"5785",39.46812854
"5786",37.4225913000001
"5787",36.9918013243998
"5788",37.4752437
"5789",39.4309304999997
"5790",39.6265724595202
"5791",NA
"5792",41.8610804999993
"5793",NA
"5794",35.1619925
"5795",34.7973
"5796",33.49816
"5797",30.4690966
"5798",33.49816
"5799",30.8789275
"5800",32.7497775000017
"5801",34.0179086853625
"5802",28.6736875
"5803",NA
"5804",NA
"5805",34.7973
"5806",38.754968
"5807",28.819658
"5808",41.6882948288772
"5809",30.0044475
"5810",31.1153975
"5811",29.1763349999999
"5812",NA
"5813",33.8324364399997
"5814",NA
"5815",39.2842004399999
"5816",33.904885
"5817",38.7065723999998
"5818",NA
"5819",NA
"5820",NA
"5821",NA
"5822",NA
"5823",NA
"5824",NA
"5825",NA
"5826",NA
"5827",NA
"5828",NA
"5829",32.1107791200001
"5830",NA
"5831",NA
"5832",NA
"5833",NA
"5834",NA
"5835",NA
"5836",NA
"5837",NA
"5838",NA
"5839",NA
"5840",NA
"5841",NA
"5842",37.4700553
"5843",32.352683
"5844",32.352683
"5845",32.352683
"5846",38.0871961
"5847",33.8941325
"5848",NA
"5849",34.8720234999974
"5850",20.9819362411999
"5851",34.8861405660159
"5852",NA
"5853",38.5575222207999
"5854",38.5566528
"5855",NA
"5856",30.5192925000001
"5857",44.2170424894645
"5858",33.49816
"5859",NA
"5860",NA
"5861",38.0390725000001
"5862",37.4752437
"5863",NA
"5864",38.4566469000016
"5865",31.4523289999997
"5866",NA
"5867",33.49816
"5868",28.54878
"5869",32.98391
"5870",NA
"5871",30.8155746200021
"5872",39.196645
"5873",28.819658
"5874",NA
"5875",NA
"5876",38.9014002860959
"5877",38.88560994
"5878",33.49816
"5879",41.8610804999993
"5880",27.688279603747
"5881",31.0640379977254
"5882",38.8005824326399
"5883",38.89340546
"5884",NA
"5885",NA
"5886",NA
"5887",42.0470588
"5888",30.8155746200021
"5889",30.827715
"5890",38.6140710708483
"5891",38.7958903999999
"5892",NA
"5893",30.2413782
"5894",33.49816
"5895",30.8155746200021
"5896",38.7065723999998
"5897",30.8155746200021
"5898",NA
"5899",38.4423971600001
"5900",38.5359879400001
"5901",38.32890041088
"5902",44.0763165000001
"5903",NA
"5904",NA
"5905",NA
"5906",30.2628644999991
"5907",37.6579223
"5908",NA
"5909",NA
"5910",NA
"5911",NA
"5912",NA
"5913",27.6640411564019
"5914",34.5189326277783
"5915",29.0848635007694
"5916",28.5885969448992
"5917",30.5096935297994
"5918",33.0087968273963
"5919",28.045877294005
"5920",27.7677844217709
"5921",30.0623873809759
"5922",30.4206034267995
"5923",29.0717175211483
"5924",28.8971030963486
"5925",28.7725429257845
"5926",31.4132978049642
"5927",31.0407312699507
"5928",34.6089610929388
"5929",33.4265682621576
"5930",29.5150058080999
"5931",31.441752849464
"5932",27.7836016268375
"5933",33.8526860228408
"5934",28.6868974644704
"5935",36.7832417
"5936",29.0568664066017
"5937",29.3875478585385
"5938",27.0298859755706
"5939",30.8075417971914
"5940",28.560771538178
"5941",NA
"5942",32.9802549999998
"5943",NA
"5944",NA
"5945",30.8155746200021
"5946",NA
"5947",NA
"5948",30.5192925000001
"5949",33.3381206399993
"5950",NA
"5951",NA
"5952",29.1763349999999
"5953",34.9290684422547
"5954",33.0002246702273
"5955",34.2234790653234
"5956",35.1299621102638
"5957",35.8717135417431
"5958",34.4625360381392
"5959",31.6514374827228
"5960",35.3942733761205
"5961",33.5775989599997
"5962",32.352683
"5963",37.1140038999999
"5964",38.3189236167995
"5965",38.5316791199996
"5966",NA
"5967",NA
"5968",37.77022736
"5969",NA
"5970",NA
"5971",NA
"5972",39.1699223600001
"5973",NA
"5974",39.7675730055216
"5975",39.1699223600001
"5976",36.6236448951542
"5977",37.1228207799999
"5978",NA
"5979",NA
"5980",29.1763349999999
"5981",NA
"5982",29.7780925
"5983",33.75100508
"5984",NA
"5985",39.7375909222719
"5986",31.8744645
"5987",38.342395
"5988",38.3800692668481
"5989",20.9819362411999
"5990",37.9428016075073
"5991",33.8941325
"5992",28.2156225
"5993",NA
"5994",33.75100508
"5995",29.7780925
"5996",34.416007
"5997",33.6465703400003
"5998",39.4803239999999
"5999",38.1520667400001
"6000",38.16871838688
"6001",33.6465703400003
"6002",33.49816
"6003",35.0199914999997
"6004",37.6173601305434
"6005",37.8670902999993
"6006",NA
"6007",38.7538718399998
"6008",NA
"6009",38.9123186400001
"6010",38.91467875952
"6011",NA
"6012",37.4700553
"6013",30.8106739239839
"6014",31.2024013943321
"6015",29.3396703684726
"6016",29.9779978442581
"6017",31.8994584130659
"6018",29.8645646886339
"6019",27.3354031971013
"6020",32.369187692068
"6021",30.7671227150839
"6022",28.8513889756569
"6023",27.5189578161187
"6024",32.1484376080982
"6025",31.6057756103488
"6026",30.0534065014177
"6027",32.6505761265378
"6028",31.4374161209133
"6029",30.0914502693403
"6030",31.9730754818146
"6031",32.8326048443855
"6032",33.0592995344912
"6033",31.6355310975653
"6034",30.9843084219266
"6035",NA
"6036",27.7873946551886
"6037",29.8914635022963
"6038",31.6046399979383
"6039",NA
"6040",38.170686193184
"6041",38.11750064
"6042",36.733447
"6043",28.5312088
"6044",33.49816
"6045",38.1293221
"6046",38.7065723999998
"6047",NA
"6048",42.0470588
"6049",33.49816
"6050",38.247518
"6051",38.2547579926401
"6052",34.556308
"6053",30.5192925000001
"6054",43.2845502518704
"6055",40.589509994212
"6056",43.345366248676
"6057",44.896688371076
"6058",43.6351472885858
"6059",41.8391741617612
"6060",NA
"6061",40.3494031
"6062",38.1963394999998
"6063",38.4472126207997
"6064",43.5157932881199
"6065",NA
"6066",39.0059033
"6067",38.9499563179518
"6068",42.7752911999986
"6069",38.7065723999998
"6070",NA
"6071",NA
"6072",38.6884299999995
"6073",38.9692656006717
"6074",34.293267
"6075",32.1576607
"6076",39.1699223600001
"6077",NA
"6078",NA
"6079",NA
"6080",NA
"6081",NA
"6082",NA
"6083",NA
"6084",NA
"6085",NA
"6086",40.07444
"6087",NA
"6088",41.70321
"6089",41.70321
"6090",41.70321
"6091",NA
"6092",NA
"6093",NA
"6094",NA
"6095",NA
"6096",NA
"6097",NA
"6098",NA
"6099",NA
"6100",NA
"6101",NA
"6102",NA
"6103",37.2056475
"6104",37.2056475
"6105",37.2056475
"6106",40.6500175
"6107",40.6500175
"6108",40.6500175
"6109",38.7065723999998
"6110",35.0932189999983
"6111",35.0932189999983
"6112",35.0932189999983
"6113",37.2917134
"6114",34.293267
"6115",34.293267
"6116",34.293267
"6117",32.352683
"6118",32.352683
"6119",32.352683
"6120",39.350941301
"6121",NA
"6122",NA
"6123",NA
"6124",NA
"6125",NA
"6126",NA
"6127",38.7701286
"6128",38.759302175296
"6129",37.2145385000003
"6130",28.54878
"6131",42.0470588
"6132",35.299123
"6133",35.304383353792
"6134",36.8244837
"6135",NA
"6136",41.8610804999993
"6137",35.7464440000006
"6138",28.0773275
"6139",NA
"6140",33.49816
"6141",36.2445422999995
"6142",NA
"6143",NA
"6144",NA
"6145",33.49816
"6146",NA
"6147",NA
"6148",33.49816
"6149",28.54878
"6150",NA
"6151",40.6500175
"6152",NA
"6153",36.3787674999988
"6154",35.9164360820786
"6155",33.49816
"6156",28.819658
"6157",36.9580346555194
"6158",37.1876152599989
"6159",39.5733377999993
"6160",38.0871961
"6161",38.7065723999998
"6162",28.5312088
"6163",33.49816
"6164",27.0104104972021
"6165",29.249291680113
"6166",30.5697555035306
"6167",30.1524616083739
"6168",31.8174692802524
"6169",26.6042539657493
"6170",28.4113643540474
"6171",29.838935799503
"6172",39.1400350000004
"6173",31.8744645
"6174",41.8610804999993
"6175",35.0932189999983
"6176",33.49816
"6177",NA
"6178",34.8764415642661
"6179",NA
"6180",NA
"6181",32.2017595183893
"6182",NA
"6183",NA
"6184",NA
"6185",NA
"6186",34.5296860000006
"6187",34.8391887485432
"6188",NA
"6189",NA
"6190",30.5192925000001
"6191",34.3233315
"6192",37.6516027200002
"6193",37.1231338362242
"6194",NA
"6195",NA
"6196",NA
"6197",NA
"6198",27.6445391509401
"6199",35.3908465
"6200",33.49816
"6201",42.7382975
"6202",33.75100508
"6203",41.70321
"6204",NA
"6205",NA
"6206",NA
"6207",37.9721009999999
"6208",32.311305
"6209",37.2056475
"6210",31.8744645
"6211",NA
"6212",38.9388825
"6213",38.9612767903999
"6214",28.6736875
"6215",34.3233315
"6216",33.3381206399993
"6217",42.77194628
"6218",33.3381206399993
"6219",NA
"6220",NA
"6221",NA
"6222",33.1276267132123
"6223",NA
"6224",33.49816
"6225",NA
"6226",NA
"6227",NA
"6228",NA
"6229",NA
"6230",NA
"6231",NA
"6232",NA
"6233",35.3193521324765
"6234",28.54878
"6235",26.4141325
"6236",33.49816
"6237",29.878095
"6238",36.8161214
"6239",37.2056475
"6240",NA
"6241",30.2413782
"6242",37.1140038999999
"6243",39.2428833380797
"6244",39.14481234
"6245",33.75100508
"6246",38.76557906
"6247",38.6877388610562
"6248",34.9938152399997
"6249",NA
"6250",33.49816
"6251",38.3686039802396
"6252",34.5752884999992
"6253",36.2445422999995
"6254",38.9194664600002
"6255",38.8804842185923
"6256",38.102389
"6257",37.6717830544299
"6258",NA
"6259",38.7065723999998
"6260",42.7382975
"6261",36.139365
"6262",43.1629405
"6263",29.3731694999999
"6264",33.49816
"6265",31.22679
"6266",NA
"6267",31.6914625599998
"6268",38.545184944896
"6269",38.5420668
"6270",NA
"6271",NA
"6272",33.3381206399993
"6273",NA
"6274",NA
"6275",34.5816124999992
"6276",NA
"6277",37.77022736
"6278",37.3616361000001
"6279",33.8941325
"6280",31.6914625599998
"6281",34.3195524000011
"6282",NA
"6283",31.0682565
"6284",NA
"6285",NA
"6286",38.276617145344
"6287",38.4667839999998
"6288",NA
"6289",NA
"6290",34.5101696599996
"6291",33.8324364399997
"6292",33.6362679999998
"6293",NA
"6294",33.49816
"6295",41.6882948288772
"6296",NA
"6297",NA
"6298",33.49816
"6299",35.1619925
"6300",33.75100508
"6301",33.75100508
"6302",33.49816
"6303",39.7071550000003
"6304",39.89189575168
"6305",28.819658
"6306",43.9346720080012
"6307",37.2056475
"6308",41.6882948288772
"6309",20.9819362411999
"6310",32.9520180000009
"6311",33.7717763387841
"6312",38.638977
"6313",38.6322946291196
"6314",33.7454107200001
"6315",NA
"6316",39.89186
"6317",39.89186
"6318",39.89186
"6319",NA
"6320",NA
"6321",NA
"6322",37.2056475
"6323",37.2056475
"6324",37.2056475
"6325",37.2056475
"6326",37.2056475
"6327",37.2056475
"6328",NA
"6329",NA
"6330",NA
"6331",36.190348
"6332",36.190348
"6333",36.190348
"6334",NA
"6335",NA
"6336",NA
"6337",35.0932189999983
"6338",35.0932189999983
"6339",35.0932189999983
"6340",33.6362679999998
"6341",33.6362679999998
"6342",33.6362679999998
"6343",NA
"6344",NA
"6345",39.7675730055216
"6346",39.1699223600001
"6347",38.3204420227994
"6348",38.6832789999996
"6349",35.53983518
"6350",NA
"6351",40.07444
"6352",39.1298373800009
"6353",35.0932189999983
"6354",NA
"6355",NA
"6356",36.190348
"6357",37.6323708903671
"6358",37.6660805999994
"6359",37.7379528599991
"6360",37.8265740999033
"6361",NA
"6362",31.0682565
"6363",33.49816
"6364",31.2571775
"6365",NA
"6366",NA
"6367",38.7065723999998
"6368",30.2413782
"6369",31.300655
"6370",29.7780925
"6371",37.0513454691837
"6372",36.5612998999998
"6373",29.878095
"6374",NA
"6375",NA
"6376",NA
"6377",44.2170424894645
"6378",39.4793979662079
"6379",39.3531038200009
"6380",38.8631175799999
"6381",38.7133490444479
"6382",33.49816
"6383",30.2413782
"6384",29.1763349999999
"6385",34.556308
"6386",NA
"6387",40.1009910732803
"6388",39.1561340000006
"6389",30.1079434999999
"6390",NA
"6391",NA
"6392",39.89186
"6393",20.9819362411999
"6394",38.7065723999998
"6395",30.2413782
"6396",39.1386644599999
"6397",39.220892916
"6398",NA
"6399",39.8011271514719
"6400",39.8352108999999
"6401",42.0470588
"6402",28.819658
"6403",28.0773275
"6404",NA
"6405",NA
"6406",NA
"6407",40.1329325800001
"6408",48.7233345000007
"6409",48.7285178680007
"6410",32.8855225
"6411",39.5025300549757
"6412",39.2906546600003
"6413",33.8941325
"6414",NA
"6415",30.4249425
"6416",35.1793977800001
"6417",NA
"6418",NA
"6419",43.6686629508482
"6420",36.139365
"6421",38.4653770800003
"6422",38.3166856127681
"6423",39.7675730055216
"6424",39.1699223600001
"6425",41.9484095000002
"6426",NA
"6427",38.358236986112
"6428",38.30083782
"6429",NA
"6430",NA
"6431",28.54878
"6432",41.8610804999993
"6433",30.44139
"6434",33.75100508
"6435",37.6579223
"6436",NA
"6437",NA
"6438",32.73418
"6439",NA
"6440",37.6931802999988
"6441",NA
"6442",NA
"6443",31.300655
"6444",NA
"6445",34.416007
"6446",28.0092433159999
"6447",NA
"6448",28.819658
"6449",34.8145465000002
"6450",36.8263261600008
"6451",38.6087344460799
"6452",NA
"6453",39.0266756
"6454",34.5666405999997
"6455",38.5793325000001
"6456",38.54300290432
"6457",NA
"6458",NA
"6459",30.4690966
"6460",30.2413782
"6461",30.0044475
"6462",NA
"6463",35.7361929999989
"6464",35.6097602654398
"6465",NA
"6466",NA
"6467",33.75100508
"6468",40.54823
"6469",37.0471055000001
"6470",40.54823
"6471",NA
"6472",40.54823
"6473",40.9282395
"6474",NA
"6475",NA
"6476",28.54878
"6477",NA
"6478",NA
"6479",NA
"6480",NA
"6481",40.54823
"6482",37.77022736
"6483",NA
"6484",NA
"6485",NA
"6486",37.581594
"6487",40.54823
"6488",NA
"6489",36.6398518968842
"6490",NA
"6491",NA
"6492",NA
"6493",NA
"6494",NA
"6495",38.3560887083514
"6496",38.3818669600001
"6497",33.75100508
"6498",40.9657772000024
"6499",NA
"6500",36.2445422999995
"6501",40.4619349400001
"6502",29.062775
"6503",40.54823
"6504",NA
"6505",38.3995252000001
"6506",38.43150945696
"6507",32.311305
"6508",40.0175183157168
"6509",NA
"6510",NA
"6511",NA
"6512",NA
"6513",40.54823
"6514",40.54823
"6515",40.54823
