"","BDsite"
"15070",1.51
"15071",1.51
"15072",1.51
"15073",1.51
"15074",1.51
"15075",1.38
"15076",1.38
"15077",1.38
"15078",1.38
"15079",0.49
"15080",1.02
"15081",1.02
"15082",1.02
"15083",1.02
"15084",1.02
"15085",0.37
"15086",0.54
"15087",0.64
"15088",0.64
"15089",NA
"15090",0.64
"15091",0.64
"15092",1.26
"15093",1.38
"15094",1.38
"15095",1.38
"15096",1.02
"15097",1.15020379452786
"15098",0.64
"15099",0.64
"15100",0.64
"15101",1.47
"15102",1.02
"15103",1.02
"15104",1.02
"15105",0.69
"15106",1.29055555866667
"15107",1.02
"15108",1.21
"15109",1.21
"15110",1.38
"15111",1.38
"15112",1.38
"15113",1.38
"15114",1.06
"15115",1.06
"15116",0.81
"15117",0.81
"15118",1.34
"15119",1.34
"15120",1.02
"15121",1.38
"15122",NA
"15123",NA
"15124",NA
"15125",1.34
"15126",0.54
"15127",0.37
"15128",1.1
"15129",1.47
"15130",1.38
"15131",NA
"15132",1.02
"15133",1.38
"15134",1.38
"15135",1.38
"15136",1.38
"15137",1.48
"15138",1.48
"15139",1.48
"15140",1.48
"15141",1.48
"15142",1.48
"15143",1.48
"15144",1.48
"15145",0.84
"15146",0.84
"15147",0.84
"15148",0.84
"15149",0.84
"15150",0.84
"15151",0.84
"15152",0.84
"15153",0.84
"15154",0.84
"15155",0.84
"15156",0.84
"15157",0.84
"15158",0.84
"15159",0.84
"15160",0.84
"15161",0.84
"15162",0.54
"15163",0.54
"15164",0.54
"15165",0.54
"15166",0.54
"15167",0.54
"15168",0.54
"15169",0.54
"15170",0.54
"15171",0.54
"15172",0.54
"15173",0.54
"15174",0.54
"15175",0.54
"15176",0.54
"15177",0.54
"15178",0.54
"15179",0.54
"15180",0.54
"15181",0.54
"15182",0.54
"15183",0.54
"15184",0.54
"15185",0.54
"15186",0.81
"15187",0.81
"15188",0.81
"15189",0.81
"15190",0.81
"15191",0.81
"15192",0.81
"15193",0.81
"15194",0.81
"15195",0.81
"15196",0.81
"15197",0.81
"15198",0.81
"15199",0.81
"15200",0.81
"15201",0.81
"15202",0.81
"15203",0.81
"15204",0.81
"15205",0.81
"15206",0.81
"15207",0.81
"15208",0.81
"15209",1.22
"15210",1.35
"15211",1.35
"15212",1.35
"15213",1.35
"15214",1.51
"15215",1.51
"15216",1.22
"15217",1.22
"15218",1.22
"15219",1.22
"15220",1.23
"15221",NA
"15222",NA
"15223",NA
"15224",NA
"15225",NA
"15226",NA
"15227",1.52
"15228",NA
"15229",1.33
"15230",1.33
"15231",1.33
"15232",1.33
"15233",1.33
"15234",1.33
"15235",1.28
"15236",1.31
"15237",1.42
"15238",1.42
"15239",1.42
"15240",1.42
"15241",1.42
"15242",1.42
"15243",NA
"15244",NA
"15245",NA
"15246",1.31
"15247",1.31
"15248",1.31
"15249",1.31
"15250",1.48
"15251",1.24
"15252",1.24
"15253",1.41
"15254",1.33
"15255",1.33
"15256",1.33
"15257",1.33
"15258",1.33
"15259",1.33
"15260",1.22
"15261",1.43005185224593
"15262",1.51
"15263",1.13
"15264",1.13
"15265",1.41
"15266",1.4
"15267",1.41
"15268",1.24
"15269",1.47
"15270",1.24
"15271",1.24
"15272",1.17
"15273",1.34
"15274",1.38
"15275",0.82
"15276",0.82
"15277",0.82
"15278",NA
"15279",1.5
"15280",1.41
"15281",NA
"15282",NA
"15283",NA
"15284",NA
"15285",0.95
"15286",1.41
"15287",0.89
"15288",1.5
"15289",1.29296430666667
"15290",1.27
"15291",1.27
"15292",1.27
"15293",NA
"15294",NA
"15295",NA
"15296",NA
"15297",1.51
"15298",1.41
"15299",1.4
"15300",1.4
"15301",1.51
"15302",1.38
"15303",1.41
"15304",1.47
"15305",1.29
"15306",1.29
"15307",1.36
"15308",1.36
"15309",1.36
"15310",1.41
"15311",1.54
"15312",NA
"15313",NA
"15314",NA
"15315",1.3
"15316",1.3
"15317",1.3
"15318",1.21
"15319",1.5
"15320",1.39
"15321",1.34
"15322",1.29555558666604
"15323",NA
"15324",NA
"15325",NA
"15326",NA
"15327",NA
"15328",NA
"15329",NA
"15330",NA
"15331",1.33
"15332",1.33
"15333",1.33
"15334",1.33
"15335",1.33
"15336",1.33
"15337",0.37
"15338",1.41
"15339",1.41
"15340",1.41
"15341",0.95
"15342",0.95
"15343",0.95
"15344",0.49
"15345",1.04
"15346",1.28
"15347",1.28
"15348",1.34
"15349",1.38
"15350",1.3
"15351",1.28
"15352",1.29
"15353",1.3
"15354",1.27
"15355",1.26
"15356",1.26
"15357",1.28
"15358",1.27
"15359",0.49
"15360",0.883279212104769
"15361",1.24
"15362",1.39
"15363",1.27
"15364",1.51
"15365",1.29
"15366",1.378632708
"15367",1.24
"15368",1.27
"15369",1.36
"15370",1.39
"15371",1.37982326399984
"15372",1.27
"15373",1.37
"15374",1.27
"15375",1.32
"15376",1.39
"15377",0.65
"15378",0.545112741106182
"15379",1.34
"15380",1.16
"15381",0.384335462942134
"15382",0.69603253200007
"15383",0.48
"15384",1.53
"15385",0.48
"15386",0.48
"15387",0.49
"15388",0.49
"15389",0.65
"15390",1.48
"15391",0.16
"15392",1.39
"15393",1.38
"15394",1.5
"15395",1.5
"15396",1.38
"15397",1.34
"15398",1.28
"15399",1.12
"15400",1.16
"15401",1.38060218000001
"15402",1.23
"15403",1.29
"15404",1.29
"15405",1.28
"15406",1.34
"15407",1.34
"15408",1.01407213401614
"15409",1.01407213401614
"15410",1.01407213401614
"15411",1.48
"15412",1.48
"15413",1.48
"15414",1.43
"15415",1.43
"15416",1.43
"15417",1.34
"15418",1.34
"15419",1.34
"15420",1.29
"15421",1.29
"15422",1.29
"15423",1.4
"15424",1.4
"15425",1.37
"15426",1.22
"15427",1.37
"15428",1.37
"15429",1.37
"15430",1.280833733296
"15431",1.320207374624
"15432",1.25
"15433",1.25
"15434",1.25
"15435",1.48
"15436",1.48
"15437",1.48
"15438",1.34
"15439",1.38
"15440",1.24
"15441",1.24
"15442",1.24
"15443",1.24
"15444",1.31
"15445",1.26
"15446",1.4
"15447",1.4
"15448",1.35
"15449",1.4
"15450",1.4
"15451",1.23
"15452",1.29
"15453",1.35
"15454",1.27
"15455",1.34
"15456",1.38
"15457",1.36
"15458",1.35
"15459",1.35
"15460",1.39
"15461",1.39
"15462",1.31
"15463",1.21
"15464",1.26
"15465",1.26
"15466",1.35
"15467",1.35
"15468",1.25
"15469",1.25
"15470",1.21
"15471",1.21
"15472",1.21
"15473",1.49999999999995
"15474",1.49999999999995
"15475",1.49999999999995
"15476",1.13903520867892
"15477",1.13903520867892
"15478",1.13903520867892
"15479",1.13903520867892
"15480",1.13903520867892
"15481",1.13903520867892
"15482",NA
"15483",1.34
"15484",1.34
"15485",1.38
"15486",1.19
"15487",1.19
"15488",1.62
"15489",1.62
"15490",1.38
"15491",1.38
"15492",1.2198
"15493",1.2198
"15494",1.31
"15495",1.21
"15496",1.21
"15497",1.38
"15498",1.38
"15499",1.37499999999999
"15500",1.37499999999999
"15501",1.33
"15502",1.33
"15503",1.33
"15504",1.38
"15505",1.23
"15506",1.23
"15507",NA
"15508",1.35
"15509",1.35
"15510",1.26
"15511",1.26
"15512",1.29
"15513",1.29
"15514",1.25800000000007
"15515",1.25800000000007
"15516",1.28
"15517",1.28
"15518",1.35
"15519",1.35
"15520",1.31
"15521",1.31
"15522",1.35
"15523",1.35
"15524",1.22
"15525",1.33
"15526",1.35
"15527",1.25
"15528",1.25833333333334
"15529",1.25833333333334
"15530",1.29
"15531",1.29
"15532",1.38
"15533",1.38
"15534",1.34
"15535",1.34
"15536",1.26
"15537",1.26
"15538",1.26
"15539",1.35
"15540",1.27
"15541",1.27
"15542",1.04
"15543",1.04
"15544",1.04
"15545",1.29
"15546",1.15
"15547",1.15
"15548",1.29
"15549",1.27
"15550",1.27
"15551",1.33166666666667
"15552",1.33166666666667
"15553",1.33166666666667
"15554",1.35
"15555",1.35
"15556",1.34
"15557",1.34
"15558",1.26
"15559",1.34
"15560",1.26
"15561",1.26
"15562",1.14
"15563",1.14
"15564",1.25
"15565",1.25
"15566",1.3
"15567",1.3
"15568",1.3
"15569",1.34
"15570",1.34
"15571",1.32
"15572",1.32
"15573",1.32
"15574",1.27
"15575",1.27
"15576",1.41
"15577",1.3
"15578",1.3
"15579",1.14
"15580",1.24
"15581",1.24
"15582",1.265
"15583",1.23
"15584",1.23
"15585",1.33
"15586",1.35
"15587",1.44
"15588",1.27
"15589",1.08
"15590",1.35
"15591",1.35
"15592",1.49
"15593",1.31
"15594",1.31
"15595",1.24
"15596",1.27
"15597",1.27
"15598",1.26
"15599",1.25
"15600",1.25
"15601",1.43125956683031
"15602",1.38
"15603",1.38
"15604",1.29
"15605",1.29
"15606",1.29
"15607",1.19
"15608",1.19
"15609",1.38
"15610",1.23
"15611",1.15
"15612",1.15
"15613",1.14
"15614",NA
"15615",1.34
"15616",1.34
"15617",1.35
"15618",1.38
"15619",1.25
"15620",1.25
"15621",1.23
"15622",1.23
"15623",1.45
"15624",1.37149999999988
"15625",1.37149999999988
"15626",1.34694484443201
"15627",1.34694484443201
"15628",1.34694484443201
"15629",1.34694484443201
"15630",1.03
"15631",1.03
"15632",1.24150000000001
"15633",1.14
"15634",1.14
"15635",1.16264971636774
"15636",1.3608334246667
"15637",1.36083886704
"15638",1.5
"15639",1.21
"15640",1.31
"15641",1.31
"15642",1.35
"15643",1.35
"15644",1.33
"15645",1.37821973333333
"15646",1.19
"15647",1.19
"15648",1.22222193244464
"15649",1.22219324544007
"15650",1.24
"15651",1.24
"15652",1.23
"15653",1.23
"15654",1.38333333333336
"15655",1.38333333333336
"15656",1.38333333333336
"15657",1.38
"15658",1.3
"15659",1.3
"15660",1.3
"15661",1.55
"15662",1.51
"15663",1.31
"15664",1.54
"15665",1.38
"15666",1.38
"15667",1.25
"15668",1.25
"15669",1.35
"15670",1.26
"15671",1.26
"15672",1.35
"15673",1.35
"15674",1.24
"15675",1.36666666666669
"15676",1.36666666666669
"15677",1.23
"15678",1.23
"15679",1.38
"15680",1.35
"15681",1.35
"15682",1.38
"15683",1.29
"15684",1.29
"15685",1.14
"15686",1.14
"15687",1.38
"15688",1.38
"15689",1.38
"15690",1.38
"15691",1.31
"15692",1.31
"15693",1.24
"15694",1.26
"15695",1.26
"15696",1.24
"15697",1.24
"15698",1.27
"15699",1.26
"15700",1.26
"15701",1.05833333333336
"15702",1.05833333333336
"15703",1.05833333333336
"15704",1.05833333333336
"15705",1.30233333333333
"15706",1.30233333333333
"15707",1.21
"15708",1.21
"15709",1.39
"15710",1.23
"15711",1.23
"15712",1.26
"15713",1.3
"15714",1.3
"15715",1.31
"15716",1.21
"15717",1.04
"15718",1.04
"15719",1.04
"15720",1.26
"15721",1.26
"15722",1.34
"15723",1.3
"15724",1.11
"15725",1.32
"15726",1.37
"15727",1.38
"15728",1.38
"15729",1.27
"15730",1.38
"15731",1.3
"15732",1.32
"15733",1.4
"15734",1.25
"15735",1.38
"15736",1.24937610183884
"15737",1.27
"15738",1.28
"15739",1.29
"15740",1.34
"15741",1.38
"15742",1.38
"15743",1.21
"15744",1.36
"15745",1.37
"15746",1.279382992
"15747",1.26
"15748",1.09
"15749",1.25252164000008
"15750",1.36
"15751",1.13
"15752",1.38
"15753",1.19
"15754",1.27
"15755",1.39555898000007
"15756",1.22
"15757",1.19
"15758",1.39
"15759",1.12292033599995
"15760",1.19
"15761",1.38
"15762",1.38
"15763",1.28
"15764",1.34
"15765",0.37
"15766",1.27
"15767",1.2
"15768",1.23398115161143
"15769",0.49
"15770",0.65
"15771",1.36000775991992
"15772",1.07
"15773",1.27
"15774",1.38
"15775",1.38
"15776",NA
"15777",1.35
"15778",1.38
"15779",0.49
"15780",1.33
"15781",1.44
"15782",1.43394310889172
"15783",1.09
"15784",1.21
"15785",1.26
"15786",1.54
"15787",1.48
"15788",1.18
"15789",1.3766489393257
"15790",1.2
"15791",1.33
"15792",1.36338129319185
"15793",1.27
"15794",1.27
"15795",1.37
"15796",1.26
"15797",1.22
"15798",1.39
"15799",1.26
"15800",1.38
"15801",1.38
"15802",NA
"15803",1.23
"15804",1.27
"15805",1.3
"15806",1.27
"15807",1.38
"15808",1.38
"15809",1.24
"15810",0.37
"15811",1.36
"15812",1.27
"15813",1.1
"15814",1.3
"15815",1.29
"15816",1.37
"15817",1.28
"15818",1.36
"15819",0.49
"15820",1.34
"15821",1.37
"15822",1.37
"15823",1.5
"15824",1.27
"15825",1.5
"15826",1.3
"15827",1.26
"15828",1.21
"15829",1.21
"15830",1.27
"15831",1.3
"15832",1.21
"15833",1.38
"15834",1.36
"15835",1.27
"15836",1.29
"15837",1.27
"15838",1.27
"15839",0.597506808290482
"15840",0.49
"15841",1.13797081970795
"15842",0.37
"15843",1.38
"15844",1.39
"15845",1.28
"15846",1.29
"15847",1.31
"15848",1.34
"15849",0.37
"15850",1.26357617577848
"15851",1.29215784266667
"15852",1.28
"15853",1.39
"15854",1.0395700079998
"15855",1.27
"15856",1.22
"15857",0.65
"15858",1.36329512000003
"15859",1.06060951655558
"15860",1.34
"15861",0.410804509478091
"15862",1.34
"15863",1.3
"15864",0.49
"15865",1.34
"15866",1.1
"15867",1.19
"15868",1.31
"15869",1.3
"15870",1.29
"15871",0.37
"15872",1.16
"15873",1.04653680000004
"15874",0.474080694666698
"15875",1.28
"15876",1.34
"15877",0.45
"15878",1.31
"15879",1.19
"15880",1.07
"15881",0.37
"15882",1.31714919679588
"15883",1.3
"15884",1.29
"15885",1.24847147199999
"15886",1.27
"15887",1.36
"15888",1.42633669114639
"15889",1.27
"15890",1.29
"15891",1.38
"15892",1.19
"15893",1.34
"15894",1.19
"15895",1.3
"15896",1.19
"15897",1.44
"15898",1.37
"15899",1.32091713999997
"15900",1.2
"15901",1.27
"15902",1.37
"15903",1.21
"15904",0.37
"15905",1.36
"15906",1.27
"15907",1.19
"15908",1.21
"15909",1.22
"15910",1.51
"15911",1.29639227466667
"15912",1.22
"15913",1.1
"15914",1.21
"15915",1.38
"15916",1.23
"15917",1.24926359466666
"15918",1.38
"15919",1.32047119921179
"15920",1.21
"15921",1.33
"15922",1.21
"15923",1.3
"15924",1.37
"15925",1.27
"15926",1.26
"15927",1.3
"15928",1.34701030367817
"15929",1.36
"15930",1.378876044
"15931",1.21
"15932",1.41
"15933",1.21
"15934",1.28
"15935",1.15
"15936",1.1
"15937",1.34
"15938",1.18
"15939",1.35
"15940",1.35
"15941",1.35
"15942",1.35
"15943",1.35
"15944",1.35
"15945",1.35
"15946",1.35
"15947",1.35
"15948",1.35
"15949",1.35
"15950",1.35
"15951",1.35
"15952",1.35
"15953",1.35
"15954",1.35
"15955",1.35
"15956",1.35
"15957",1.35
"15958",1.35
"15959",1.35
"15960",1.35
"15961",1.4
"15962",1.5
"15963",1.5
"15964",1.5
"15965",1.49
"15966",1.49
"15967",1.56
"15968",1.56
"15969",1.56
"15970",NA
"15971",NA
"15972",NA
"15973",NA
"15974",NA
"15975",0.94
"15976",0.94
"15977",1.39265271408
"15978",1.39265271408
"15979",NA
"15980",0.88
"15981",1.15
"15982",1.49
"15983",1.49
"15984",1.49
"15985",1.49
"15986",1.49
"15987",1.49
"15988",1.49
"15989",1.49
"15990",1.49
"15991",1.49
"15992",1.49
"15993",1.49
"15994",1.49
"15995",1.49
"15996",1.49
"15997",1.3287
"15998",1.3287
"15999",1.3287
"16000",1.3287
"16001",1.3287
"16002",1.3287
"16003",1.3287
"16004",1.3287
"16005",1.3287
"16006",1.3287
"16007",1.3287
"16008",1.3287
"16009",1.3287
"16010",1.3287
"16011",1.3287
"16012",1.3287
"16013",1.3287
"16014",1.3287
"16015",1.3287
"16016",1.3287
"16017",1.3287
"16018",1.3287
"16019",1.3287
"16020",1.3287
"16021",1.3287
"16022",1.3287
"16023",1.3287
"16024",1.3287
"16025",1.3287
"16026",1.3287
"16027",1.3287
"16028",1.3287
"16029",1.3287
"16030",1.3287
"16031",1.3287
"16032",1.3287
"16033",1.3287
"16034",1.3287
"16035",1.3287
"16036",1.3287
"16037",1.3287
"16038",1.3287
"16039",1.3287
"16040",1.3287
"16041",1.3287
"16042",1.3287
"16043",1.3287
"16044",1.3287
"16045",1.3287
"16046",1.3287
"16047",1.3287
"16048",1.3287
"16049",1.3287
"16050",1.3287
"16051",1.3287
"16052",1.3287
"16053",1.3287
"16054",1.3287
"16055",1.3287
"16056",1.3287
"16057",1.38
"16058",1.38
"16059",1.27611085270942
"16060",1.45
"16061",1.38
"16062",1.29492752000001
"16063",1.38
"16064",1.41
"16065",1.41
"16066",1.38
"16067",1.38
"16068",1.26
"16069",1.38
"16070",1.38
"16071",1.43
"16072",1.43
"16073",1.42
"16074",1.42
"16075",1.55
"16076",1.55
"16077",1.55
"16078",1.38
"16079",1.38
"16080",1.38
"16081",1.38
"16082",1.27
"16083",1.52
"16084",1.52
"16085",1.52
"16086",1.52
"16087",1.52
"16088",1.52
"16089",1.52
"16090",1.37
"16091",1.37
"16092",1.38
"16093",1.38
"16094",1.38
"16095",1.29
"16096",1.29
"16097",1.37
"16098",1.37
"16099",1.38
"16100",1.24
"16101",1.52
"16102",1.41
"16103",1.41
"16104",1.38
"16105",1.38
"16106",1.52
"16107",1.52
"16108",1.52
"16109",1.52
"16110",1.52
"16111",1.52
"16112",1.52
"16113",1.52
"16114",1.38
"16115",1.38
"16116",1.38
"16117",1.38
"16118",1.45
"16119",1.38
"16120",1.38
"16121",1.38
"16122",1.38
"16123",1.26
"16124",1.26
"16125",1.38
"16126",1.38
"16127",1.25
"16128",1.38
"16129",1.38
"16130",1.38
"16131",1.52
"16132",1.52
"16133",1.52
"16134",1.38
"16135",1.38
"16136",1.38872149600003
"16137",1.38
"16138",1.38
"16139",1.38
"16140",1.38
"16141",1.38
"16142",1.38
"16143",1.38
"16144",1.25
"16145",1.38
"16146",1.367
"16147",1.367
"16148",1.38
"16149",1.38
"16150",1.13306521346765
"16151",1.13306521346765
"16152",1.13306521346765
"16153",1.38
"16154",1.15
"16155",1.15
"16156",1.3
"16157",1.38
"16158",1.38
"16159",1.38
"16160",1.38
"16161",1.38
"16162",1.38
"16163",1.38
"16164",1.38
"16165",1.38
"16166",1.38
"16167",1.38
"16168",1.26
"16169",1.26
"16170",1.28
"16171",1.38
"16172",1.38
"16173",1.38
"16174",1.52
"16175",1.1
"16176",1.1
"16177",1.1
"16178",1.45
"16179",1.38
"16180",1.38
"16181",1.38
"16182",1.1048229271386
"16183",1.51
"16184",1.51
"16185",1.51
"16186",1.51
"16187",1.29
"16188",1.29
"16189",1.38
"16190",1.38
"16191",1.35
"16192",1.35
"16193",1.35
"16194",1.35
"16195",1.51
"16196",1.51
"16197",1.38
"16198",1.52
"16199",1.52
"16200",1.52
"16201",1.52
"16202",1.52
"16203",1.52
"16204",1.52
"16205",1.52
"16206",1.52
"16207",1.52
"16208",1.52
"16209",1.52
"16210",1.52
"16211",1.52
"16212",1.52
"16213",1.52
"16214",1.52
"16215",1.52
"16216",1.52
"16217",1.41
"16218",1.19
"16219",1.22
"16220",0.37
"16221",0.42
"16222",1.38
"16223",1.38
"16224",1.38
"16225",1.19
"16226",1.19
"16227",NA
"16228",1.19
"16229",1.19
"16230",0.37
"16231",0.37
"16232",1.36
"16233",1.36
"16234",NA
"16235",1.19
"16236",1.19
"16237",1.19
"16238",1.19
"16239",1.19
"16240",1.19
"16241",1.36
"16242",1.19
"16243",1.27419183850551
"16244",1.25
"16245",1.3
"16246",0.49
"16247",1.12
"16248",0.83
"16249",1.19
"16250",1.53
"16251",1.36
"16252",1.38
"16253",1.16
"16254",0.48
"16255",1.35
"16256",1.49
"16257",NA
"16258",1.35
"16259",1.36
"16260",1.34
"16261",0.37
"16262",1.35
"16263",0.94
"16264",0.4
"16265",0.4
"16266",0.95
"16267",0.63
"16268",0.83
"16269",NA
"16270",0.83
"16271",0.464830042666888
"16272",1.29
"16273",1.38
"16274",0.83
"16275",0.37
"16276",0.49
"16277",0.88
"16278",1.5
"16279",1.30938578666667
"16280",0.84
"16281",0.53
"16282",1.10586173368867
"16283",1.12
"16284",0.63
"16285",0.63
"16286",NA
"16287",0.89
"16288",NA
"16289",1.34
"16290",0.63
"16291",0.37
"16292",1.42
"16293",0.49
"16294",NA
"16295",0.83
"16296",0.87
"16297",NA
"16298",1.42
"16299",0.92
"16300",0.83070202933658
"16301",1.19284725333336
"16302",1.53
"16303",0.63
"16304",0.92
"16305",0.92
"16306",0.381174381312889
"16307",0.37
"16308",0.37
"16309",0.37
"16310",0.95
"16311",1.36
"16312",0.7
"16313",0.56
"16314",0.87
"16315",1.42
"16316",1.19
"16317",1.10446953333326
"16318",0.37
"16319",1.16
"16320",1.34
"16321",0.49
"16322",0.49
"16323",1.53
"16324",0.73
"16325",1.06
"16326",1.2
"16327",1.02
"16328",0.92
"16329",NA
"16330",0.49
"16331",0.85
"16332",0.49
"16333",0.555637416579448
"16334",0.65
"16335",0.86
"16336",0.65
"16337",0.49
"16338",1.02
"16339",1.28
"16340",0.37
"16341",1.34
"16342",0.662935262666493
"16343",1.53
"16344",NA
"16345",0.72
"16346",NA
"16347",1.34
"16348",0.37
"16349",1.19
"16350",0.37
"16351",1.41
"16352",1.07
"16353",1.34
"16354",1.05
"16355",1.34
"16356",NA
"16357",1.28
"16358",0.4
"16359",1.44
"16360",0.83267869288604
"16361",0.91
"16362",1.13
"16363",1.34379070695975
"16364",0.65
"16365",NA
"16366",0.95
"16367",1.38
"16368",0.96
"16369",1.53
"16370",1.29
"16371",1.3
"16372",1.39
"16373",0.37
"16374",1.41
"16375",1.39
"16376",0.636065056001107
"16377",1.21
"16378",0.92
"16379",0.42
"16380",1.41555562400011
"16381",1.41555562400011
"16382",1.41555562400011
"16383",1.49
"16384",1.49
"16385",1.33
"16386",1.41
"16387",1.41
"16388",1.41
"16389",1.41
"16390",1.28
"16391",1.28
"16392",1.28
"16393",1.4
"16394",1.4
"16395",1.27
"16396",1.27
"16397",1.27
"16398",1.27
"16399",1.41
"16400",1.41
"16401",1.41
"16402",1.41
"16403",1.27
"16404",1.52
"16405",1.26
"16406",1.26
"16407",1.26
"16408",1.26
"16409",1.52
"16410",1.52
"16411",1.41
"16412",1.41
"16413",1.41
"16414",1.41
"16415",1.22
"16416",1.22
"16417",1.22
"16418",1.22
"16419",1.27
"16420",1.27
"16421",1.27
"16422",1.27
"16423",1.27
"16424",1.27
"16425",1.27
"16426",1.27
"16427",1.35
"16428",1.27
"16429",1.27
"16430",1.27
"16431",1.27
"16432",1.31
"16433",1.31
"16434",1.31
"16435",1.31
"16436",1.35
"16437",1.35
"16438",1.35
"16439",1.35
"16440",1.33
"16441",1.35
"16442",1.39
"16443",1.39
"16444",1.39
"16445",1.39
"16446",1.51
"16447",1.51
"16448",1.41
"16449",1.41
"16450",1.41
"16451",1.41
"16452",1.33
"16453",1.41
"16454",1.41
"16455",1.41
"16456",1.41
"16457",1.22
"16458",1.14200000000005
"16459",1.14200000000005
"16460",1.19
"16461",1.19
"16462",1.19
"16463",1.19
"16464",1.35
"16465",1.35
"16466",1.35
"16467",1.35
"16468",1.39
"16469",1.39
"16470",1.39
"16471",1.39
"16472",1.52
"16473",1.52
"16474",1.27
"16475",1.27
"16476",1.27
"16477",1.27
"16478",1.26
"16479",1.41
"16480",1.41
"16481",1.39
"16482",1.39
"16483",1.39
"16484",1.39
"16485",1.28
"16486",1.28
"16487",1.28
"16488",1.28
"16489",1.28
"16490",1.28
"16491",1.51
"16492",1.51
"16493",1.11
"16494",1.27
"16495",1.27
"16496",1.27
"16497",1.27
"16498",1.27
"16499",1.52
"16500",1.52
"16501",1.31
"16502",1.31
"16503",1.31
"16504",1.31
"16505",NA
"16506",NA
"16507",NA
"16508",1.44083333333312
"16509",1.44083333333312
"16510",1.44083333333312
"16511",1.44083333333312
"16512",1.51
"16513",1.51
"16514",1.51
"16515",1.51
"16516",1.51
"16517",1.51
"16518",1.51
"16519",1.31
"16520",1.31
"16521",1.25
"16522",1.51
"16523",1.51
"16524",1.31
"16525",1.31
"16526",1.27
"16527",1.27
"16528",1.27
"16529",1.27
"16530",1.51
"16531",1.31
"16532",1.31
"16533",1.31
"16534",1.31
"16535",1.2997
"16536",1.2997
"16537",1.2997
"16538",1.2997
"16539",1.33
"16540",1.3
"16541",1.3
"16542",1.3
"16543",1.3
"16544",1.35
"16545",1.35
"16546",1.35
"16547",1.35
"16548",1.35
"16549",1.35
"16550",1.41
"16551",1.41
"16552",1.2758
"16553",1.2758
"16554",1.2758
"16555",1.2758
"16556",1.31
"16557",1.31
"16558",1.31
"16559",1.31
"16560",1.31
"16561",1.31
"16562",1.55
"16563",1.55
"16564",1.28000000000001
"16565",1.28000000000001
"16566",1.28000000000001
"16567",1.28000000000001
"16568",1.25
"16569",1.31
"16570",1.31
"16571",1.41
"16572",1.27
"16573",1.27
"16574",1.27
"16575",1.27
"16576",1.41
"16577",1.41
"16578",1.41
"16579",1.41
"16580",1.41
"16581",1.25
"16582",1.25
"16583",1.41
"16584",1.41
"16585",1.41
"16586",1.41
"16587",1.274
"16588",1.274
"16589",1.274
"16590",1.274
"16591",1.47
"16592",1.47
"16593",1.47
"16594",1.47
"16595",1.41
"16596",1.41
"16597",1.41
"16598",1.41
"16599",1.41
"16600",1.41
"16601",1.41
"16602",1.41
"16603",1.41
"16604",1.41
"16605",1.41
"16606",1.41
"16607",1.22
"16608",1.27443333333332
"16609",1.27443333333332
"16610",1.27443333333332
"16611",1.27443333333332
"16612",1.49
"16613",1.49
"16614",1.41
"16615",1.41
"16616",1.41
"16617",1.41
"16618",1.22
"16619",1.22
"16620",1.22
"16621",1.22
"16622",1.27
"16623",1.27
"16624",1.27
"16625",1.27
"16626",1.41
"16627",1.41
"16628",1.41
"16629",1.41
"16630",1.34
"16631",1.34
"16632",1.25
"16633",1.25
"16634",1.51
"16635",1.41
"16636",1.51
"16637",1.15
"16638",1.15
"16639",1.18
"16640",1.18
