"","OCsite"
"15248",1.53
"15249",1.53
"15250",2.55
"15251",0.52
"15252",0.52
"15253",0.06
"15254",0.55
"15255",0.55
"15256",0.55
"15257",0.55
"15258",0.55
"15259",0.55
"15260",1.18
"15261",0.541382726558042
"15262",0.3
"15263",4.29
"15264",4.29
"15265",0.06
"15266",1.31
"15267",0.400926811140403
"15268",0.53
"15269",1.03
"15270",0.53
"15271",0.53
"15272",1.73
"15273",1
"15274",1.59
"15275",6.6
"15276",6.6
"15277",6.6
"15278",NA
"15279",0.96
"15280",0.11
"15281",NA
"15282",NA
"15283",NA
"15284",NA
"15285",2.61
"15286",0.06
"15287",8.41
"15288",1
"15289",0.474289066666473
"15290",3.05
"15291",3.05
"15292",3.05
"15293",NA
"15294",NA
"15295",NA
"15296",NA
"15297",0.25
"15298",0.11
"15299",1.24
"15300",1.24
"15301",0.91
"15302",3.04
"15303",0.0669444366666725
"15304",1.03
"15305",1.04
"15306",1.04
"15307",1.4
"15308",1.4
"15309",1.4
"15310",0.06
"15311",0.43
"15312",NA
"15313",NA
"15314",NA
"15315",5.93
"15316",5.93
"15317",5.93
"15318",1.22
"15319",1
"15320",1.12
"15321",1
"15322",0.673333407998504
"15323",NA
"15324",NA
"15325",NA
"15326",NA
"15327",NA
"15328",NA
"15329",NA
"15330",NA
"15331",0.55
"15332",0.55
"15333",0.55
"15334",0.55
"15335",0.55
"15336",0.55
"15337",44.05
"15338",2.92
"15339",2.92
"15340",2.92
"15341",2.61
"15342",2.61
"15343",2.61
"15344",28.82
"15345",5.92
"15346",1.7
"15347",1.71
"15348",1.63
"15349",1.59
"15350",0.69
"15351",4.56
"15352",5.7
"15353",0.69
"15354",1.73
"15355",6.09
"15356",6.09
"15357",1.71
"15358",1.99
"15359",28.82
"15360",18.217036687512
"15361",5.87
"15362",1.58
"15363",1.73
"15364",1.51
"15365",5.7
"15366",1.842734584
"15367",2.17
"15368",5.83
"15369",1.77
"15370",2.09
"15371",1.58801171999818
"15372",1.99
"15373",1.77
"15374",1.72
"15375",2.31
"15376",1.58
"15377",8.72
"15378",27.3198311870897
"15379",0.8
"15380",3.02
"15381",43.4473428153237
"15382",8.20551875999922
"15383",29.58
"15384",1.51
"15385",29.58
"15386",29.58
"15387",28.82
"15388",28.82
"15389",8.72
"15390",1.67
"15391",10.9
"15392",1.58
"15393",1.59
"15394",1.59
"15395",1.59
"15396",1.59
"15397",0.8
"15398",1.71
"15399",3.19
"15400",3.02
"15401",1.43339400800009
"15402",2.17
"15403",1.33
"15404",1.38
"15405",4.58
"15406",1.76
"15407",1.76
"15408",7.97455258201365
"15409",7.97455258201365
"15410",7.97455258201365
"15411",1.32
"15412",1.32
"15413",1.32
"15414",1.19
"15415",1.19
"15416",1.19
"15417",1.75
"15418",1.75
"15419",1.75
"15420",2.21
"15421",2.21
"15422",2.21
"15423",1.19
"15424",1.19
"15425",1.63
"15426",1.66
"15427",1.24
"15428",1.24
"15429",1.24
"15430",0.92
"15431",2.93723500501337
"15432",2.05
"15433",2.05
"15434",2.05
"15435",1.32
"15436",1.32
"15437",1.32
"15438",1.76
"15439",1.78
"15440",0.52
"15441",0.52
"15442",0.52
"15443",0.52
"15444",1.46
"15445",2.01
"15446",1.19
"15447",1.19
"15448",0.88
"15449",1.19
"15450",1.19
"15451",2.17
"15452",1.04
"15453",1.83
"15454",1.73
"15455",2.14
"15456",1.59
"15457",1.83
"15458",1.83
"15459",1.83
"15460",1.73
"15461",1.73
"15462",1.68
"15463",2.21
"15464",1.71
"15465",1.71
"15466",1.15
"15467",1.15
"15468",2.56
"15469",2.56
"15470",1.77
"15471",1.77
"15472",1.77
"15473",0.204999999999987
"15474",0.204999999999987
"15475",0.204999999999987
"15476",9.55529708942871
"15477",9.55529708942871
"15478",9.55529708942871
"15479",9.55529708942871
"15480",9.55529708942871
"15481",9.55529708942871
"15482",NA
"15483",0.8
"15484",0.8
"15485",1.14
"15486",4.08
"15487",4.08
"15488",1.02
"15489",1.02
"15490",1.14
"15491",1.14
"15492",1.1212
"15493",1.1212
"15494",4.08
"15495",2.03
"15496",2.03
"15497",1.14
"15498",1.14
"15499",0.655000000000113
"15500",0.655000000000113
"15501",3.46
"15502",3.46
"15503",3.46
"15504",1.14
"15505",3.01
"15506",3.01
"15507",NA
"15508",1.15
"15509",1.15
"15510",1.71
"15511",1.71
"15512",2.67
"15513",2.29
"15514",2.22699999999814
"15515",2.22699999999814
"15516",2.22
"15517",2.22
"15518",1.15
"15519",1.15
"15520",2.14
"15521",2.14
"15522",1.15
"15523",1.15
"15524",2.16
"15525",1.86
"15526",1.15
"15527",4.26
"15528",2.89100000000004
"15529",2.89100000000004
"15530",0.97
"15531",0.97
"15532",1.14
"15533",1.14
"15534",0.8
"15535",0.8
"15536",1.96
"15537",1.96
"15538",1.72
"15539",1.14
"15540",3.08
"15541",3.08
"15542",5.92
"15543",5.92
"15544",5.92
"15545",2.29
"15546",1.26
"15547",1.26
"15548",0.97
"15549",1.9
"15550",1.9
"15551",1.95166666666664
"15552",1.95166666666664
"15553",1.95166666666664
"15554",1.14
"15555",1.14
"15556",1.65
"15557",1.65
"15558",1.02
"15559",0.8
"15560",3.07
"15561",3.07
"15562",1.96
"15563",1.96
"15564",4.15
"15565",4.15
"15566",1.94
"15567",1.94
"15568",1.94
"15569",0.8
"15570",0.8
"15571",1.13
"15572",1.13
"15573",1.13
"15574",3.08
"15575",3.08
"15576",0.48
"15577",1.94
"15578",1.94
"15579",1.96
"15580",4.56
"15581",4.56
"15582",2.835
"15583",3.01
"15584",3.01
"15585",1.86
"15586",1.08
"15587",0.89
"15588",1.9
"15589",2.3
"15590",1.15
"15591",1.15
"15592",1.04
"15593",3.88
"15594",3.88
"15595",4.56
"15596",3.08
"15597",3.08
"15598",2.89
"15599",4.15
"15600",4.15
"15601",0.949434945553865
"15602",1.14
"15603",1.14
"15604",0.91
"15605",0.91
"15606",0.91
"15607",4.08
"15608",4.08
"15609",1.59
"15610",1.93
"15611",1.26
"15612",1.26
"15613",1.96
"15614",NA
"15615",1.33
"15616",1.33
"15617",1.08
"15618",1.14
"15619",4.82
"15620",4.82
"15621",2.29
"15622",2.29
"15623",0.51
"15624",0.306400000000749
"15625",0.306400000000749
"15626",1.30275777839962
"15627",1.30275777839962
"15628",1.30275777839962
"15629",1.30275777839962
"15630",1.53
"15631",1.53
"15632",2.48150000000021
"15633",1.96
"15634",1.96
"15635",1.13615255269037
"15636",1.14638885844443
"15637",1.14638704432
"15638",1
"15639",2.21
"15640",2.14
"15641",2.14
"15642",1.14
"15643",1.14
"15644",1.86
"15645",1.15780266666666
"15646",4.12550000000001
"15647",4.12550000000001
"15648",4.42858847223773
"15649",4.42634730000525
"15650",4.56
"15651",4.56
"15652",3.01
"15653",3.01
"15654",1.57499999999993
"15655",1.57499999999993
"15656",1.57499999999993
"15657",1.14
"15658",1.94
"15659",2.3
"15660",2.3
"15661",0.36
"15662",0.91
"15663",4.58
"15664",0.58
"15665",1.14
"15666",1.14
"15667",2.56
"15668",2.56
"15669",1.08
"15670",1.96
"15671",1.96
"15672",0.71
"15673",0.71
"15674",1.26
"15675",1.56416666666671
"15676",1.56416666666671
"15677",3.01
"15678",3.01
"15679",1.14
"15680",1.15
"15681",1.15
"15682",1.59
"15683",1.07
"15684",1.07
"15685",1.96
"15686",1.96
"15687",1.14
"15688",1.14
"15689",1.14
"15690",1.14
"15691",2.14
"15692",2.14
"15693",4.56
"15694",1.71
"15695",1.71
"15696",4.12
"15697",4.12
"15698",1.72
"15699",1.96
"15700",1.96
"15701",5.58333333333355
"15702",5.58333333333355
"15703",5.58333333333355
"15704",5.58333333333355
"15705",1.63116666666657
"15706",1.63116666666657
"15707",2.21
"15708",2.21
"15709",1.73
"15710",2.26
"15711",2.26
"15712",1.96
"15713",1.94
"15714",1.94
"15715",4.08
"15716",2.21
"15717",5.92
"15718",5.92
"15719",5.92
"15720",7.36503333333343
"15721",7.36503333333343
"15722",0.8
"15723",2.4
"15724",11.3
"15725",2.1
"15726",1.77
"15727",1.14
"15728",1.14
"15729",1.73
"15730",1.78
"15731",1.53
"15732",1.56
"15733",1.31
"15734",1.92
"15735",1.14
"15736",2.14115045588048
"15737",1.73
"15738",2.22
"15739",0.97
"15740",0.8
"15741",1.59
"15742",1.84
"15743",2.21
"15744",1.83
"15745",5.93
"15746",4.49917195199995
"15747",1.96
"15748",2.19
"15749",1.97081670400059
"15750",1.6
"15751",3.29
"15752",1.59
"15753",4.64
"15754",1.73
"15755",1.42152199599927
"15756",1.43
"15757",4.58
"15758",1.58
"15759",4.93663731200038
"15760",4.13
"15761",1.78
"15762",1.59
"15763",4.4
"15764",0.8
"15765",44.05
"15766",1.73
"15767",6.56
"15768",2.2462073322743
"15769",28.82
"15770",7.74
"15771",1.73
"15772",1.97
"15773",1.78
"15774",1.14
"15775",1.59
"15776",NA
"15777",1.75
"15778",1.59
"15779",28.82
"15780",1.86
"15781",0.89
"15782",0.785921208118912
"15783",2.19
"15784",2.21
"15785",1.77
"15786",0.58
"15787",0.31
"15788",1.35
"15789",1.74068084853944
"15790",1.31
"15791",1.86
"15792",1.54040761774188
"15793",1.78
"15794",1.73
"15795",1.75
"15796",2.01
"15797",2.16
"15798",1.58
"15799",1.77
"15800",1.78
"15801",1.75
"15802",NA
"15803",2.17
"15804",1.73
"15805",1.53
"15806",1.73
"15807",1.78
"15808",1.78
"15809",2.72
"15810",44.05
"15811",1.64
"15812",1.73
"15813",6.43
"15814",2.25
"15815",2.34
"15816",1.77
"15817",2.38
"15818",1.88
"15819",28.82
"15820",0.8
"15821",1.77
"15822",1.77
"15823",1.09
"15824",1.73
"15825",1
"15826",0.69
"15827",1.77
"15828",2.21
"15829",2.16
"15830",1.73
"15831",0.69
"15832",6.48
"15833",1.14
"15834",1.83
"15835",1.73
"15836",2.29
"15837",1.73
"15838",1.78
"15839",25.5307748429777
"15840",28.82
"15841",4.61845715790875
"15842",44.05
"15843",1.59
"15844",1.58
"15845",2.47
"15846",1.77
"15847",2.22
"15848",0.8
"15849",44.05
"15850",2.58303800843454
"15851",2.39215784266667
"15852",2.38
"15853",1.58
"15854",9.77528549200701
"15855",1.79
"15856",1.43
"15857",8.72
"15858",1.26007862000065
"15859",8.30569259972367
"15860",0.8
"15861",41.0875926118906
"15862",1.54
"15863",2.4
"15864",28.82
"15865",0.8
"15866",6.43
"15867",2.25
"15868",2.22
"15869",2.4
"15870",1.77
"15871",44.05
"15872",3.02
"15873",13.9441123999982
"15874",30.3586577106625
"15875",2.47
"15876",0.8
"15877",39.87
"15878",2.21
"15879",2.25
"15880",3.74
"15881",44.05
"15882",1.94611017391888
"15883",2.4
"15884",1.77
"15885",1.80057056000015
"15886",1.79
"15887",1.77
"15888",0.420680211648949
"15889",1.73
"15890",1.09
"15891",1.59
"15892",3.45
"15893",0.8
"15894",3.94
"15895",0.69
"15896",2.99
"15897",2.23
"15898",1.77
"15899",1.61500241333205
"15900",1.3
"15901",1.73
"15902",1.73
"15903",2.21
"15904",44.05
"15905",1.77
"15906",1.73
"15907",4.13
"15908",2.21
"15909",2.87
"15910",0.3
"15911",2.36031502133337
"15912",1.37
"15913",2.19
"15914",2.21
"15915",1.78
"15916",2.17
"15917",1.9679376849385
"15918",1.78
"15919",0
"15920",2.21
"15921",2.1
"15922",2.21
"15923",0.69
"15924",1.77
"15925",1.73
"15926",1.96
"15927",2.25
"15928",1.60082483747106
"15929",1.6
"15930",1.74483194133333
"15931",2.21
"15932",0.52
"15933",2.21
"15934",1.7
"15935",1.26
"15936",6.43
"15937",0.8
"15938",4.13
"15939",1.15
"15940",1.15
"15941",1.15
"15942",1.15
"15943",1.15
"15944",1.15
"15945",1.15
"15946",1.15
"15947",1.15
"15948",1.15
"15949",1.15
"15950",1.15
"15951",1.15
"15952",1.15
"15953",1.15
"15954",1.15
"15955",1.15
"15956",1.15
"15957",1.15
"15958",1.15
"15959",1.15
"15960",1.15
"15961",1.2
"15962",0.55
"15963",0.55
"15964",0.55
"15965",0.36
"15966",0.36
"15967",0.72
"15968",0.72
"15969",0.72
"15970",NA
"15971",NA
"15972",NA
"15973",NA
"15974",NA
"15975",2.93
"15976",2.93
"15977",2.35352388943958
"15978",2.35352388943958
"15979",NA
"15980",11.37
"15981",4.93
"15982",0.36
"15983",0.36
"15984",0.36
"15985",0.36
"15986",0.36
"15987",0.36
"15988",0.36
"15989",0.36
"15990",0.36
"15991",0.36
"15992",0.36
"15993",0.36
"15994",0.36
"15995",0.36
"15996",0.36
"15997",1.5013
"15998",1.5013
"15999",1.5013
"16000",1.5013
"16001",1.5013
"16002",1.5013
"16003",1.5013
"16004",1.5013
"16005",1.5013
"16006",1.5013
"16007",1.5013
"16008",1.5013
"16009",1.5013
"16010",1.5013
"16011",1.5013
"16012",1.5013
"16013",1.5013
"16014",1.5013
"16015",1.5013
"16016",1.5013
"16017",1.5013
"16018",1.5013
"16019",1.5013
"16020",1.5013
"16021",1.5013
"16022",1.5013
"16023",1.5013
"16024",1.5013
"16025",1.5013
"16026",1.5013
"16027",1.5013
"16028",1.5013
"16029",1.5013
"16030",1.5013
"16031",1.5013
"16032",1.5013
"16033",1.5013
"16034",1.5013
"16035",1.5013
"16036",1.5013
"16037",1.5013
"16038",1.5013
"16039",1.5013
"16040",1.5013
"16041",1.5013
"16042",1.5013
"16043",1.5013
"16044",1.5013
"16045",1.5013
"16046",1.5013
"16047",1.5013
"16048",1.5013
"16049",1.5013
"16050",1.5013
"16051",1.5013
"16052",1.5013
"16053",1.5013
"16054",1.5013
"16055",1.5013
"16056",1.5013
"16057",1.14
"16058",1.14
"16059",1.70481757109956
"16060",0.51
"16061",1.14
"16062",1.43288038000003
"16063",1.14
"16064",2.69
"16065",2.69
"16066",1.14
"16067",1.14
"16068",2.01
"16069",1.14
"16070",1.14
"16071",0.73
"16072",0.73
"16073",0.5
"16074",0.5
"16075",0.87
"16076",0.87
"16077",0.87
"16078",1.14
"16079",1.14
"16080",1.14
"16081",1.14
"16082",1.76
"16083",0.23
"16084",0.58
"16085",0.58
"16086",0.58
"16087",0.58
"16088",0.58
"16089",0.58
"16090",1.4
"16091",1.4
"16092",1.14
"16093",1.14
"16094",1.14
"16095",1.04
"16096",1.04
"16097",1.4
"16098",1.4
"16099",1.14
"16100",0.52
"16101",0.58
"16102",1.2
"16103",1.2
"16104",1.14
"16105",1.14
"16106",0.58
"16107",0.58
"16108",0.58
"16109",0.58
"16110",0.58
"16111",0.58
"16112",0.58
"16113",0.58
"16114",1.14
"16115",1.14
"16116",1.14
"16117",1.14
"16118",0.51
"16119",1.14
"16120",1.14
"16121",1.14
"16122",1.14
"16123",1.02
"16124",1.02
"16125",1.14
"16126",1.14
"16127",1.8
"16128",1.14
"16129",1.14
"16130",1.14
"16131",0.58
"16132",0.58
"16133",0.58
"16134",1.14
"16135",1.14
"16136",1.06150653599975
"16137",1.14
"16138",1.14
"16139",1.14
"16140",1.14
"16141",1.14
"16142",1.14
"16143",1.14
"16144",1.8
"16145",1.14
"16146",1.006
"16147",1.006
"16148",1.14
"16149",1.14
"16150",10.5085157313807
"16151",10.5085157313807
"16152",10.5085157313807
"16153",1.14
"16154",1.26
"16155",1.26
"16156",1.45
"16157",1.14
"16158",1.14
"16159",1.14
"16160",1.14
"16161",1.14
"16162",1.14
"16163",1.14
"16164",1.14
"16165",1.14
"16166",1.14
"16167",1.14
"16168",1.02
"16169",1.02
"16170",1.76
"16171",1.14
"16172",1.14
"16173",1.14
"16174",0.58
"16175",1.99
"16176",1.99
"16177",1.99
"16178",0.51
"16179",1.14
"16180",1.14
"16181",1.14
"16182",2.04581334510632
"16183",0.25
"16184",0.25
"16185",0.25
"16186",0.25
"16187",1.04
"16188",1.04
"16189",1.14
"16190",1.14
"16191",1.51
"16192",1.51
"16193",1.51
"16194",1.51
"16195",0.25
"16196",0.25
"16197",1.14
"16198",0.58
"16199",0.58
"16200",0.58
"16201",0.58
"16202",0.58
"16203",0.58
"16204",0.58
"16205",0.58
"16206",0.58
"16207",0.58
"16208",0.58
"16209",0.58
"16210",0.58
"16211",0.58
"16212",0.58
"16213",0.58
"16214",0.58
"16215",0.58
"16216",0.58
"16217",5.76
"16218",2.25
"16219",4.58
"16220",44.05
"16221",4.58
"16222",1.36
"16223",1.36
"16224",1.36
"16225",2.25
"16226",2.25
"16227",NA
"16228",2.25
"16229",2.25
"16230",44.05
"16231",44.05
"16232",1.39
"16233",1.39
"16234",NA
"16235",2.25
"16236",2.25
"16237",2.25
"16238",2.25
"16239",2.25
"16240",2.25
"16241",4.13
"16242",3.94
"16243",2.33539907104974
"16244",4.26
"16245",4.3
"16246",28.82
"16247",3.19
"16248",4.13
"16249",3.63328180000039
"16250",1.77
"16251",1.88
"16252",1.59
"16253",3.02
"16254",29.58
"16255",1.8
"16256",1.6
"16257",NA
"16258",1.8
"16259",1.39
"16260",1.63
"16261",44.05
"16262",1.38
"16263",13.24
"16264",37.94
"16265",37.94
"16266",4.26
"16267",4.13
"16268",4.13
"16269",NA
"16270",6.59
"16271",35.8204015146474
"16272",8.54
"16273",5.83
"16274",4.13
"16275",44.05
"16276",28.82
"16277",7.94
"16278",1.81
"16279",2.83890660799952
"16280",10.68
"16281",26.77
"16282",12.048032119212
"16283",4.9
"16284",32.18
"16285",8.56
"16286",NA
"16287",19.89
"16288",NA
"16289",0.8
"16290",4.13
"16291",44.05
"16292",4.24
"16293",28.82
"16294",NA
"16295",8.12
"16296",10.42
"16297",NA
"16298",4.24
"16299",7.95
"16300",12.1823709056604
"16301",3.84413557333375
"16302",1.51
"16303",8.12
"16304",7.95
"16305",7.95
"16306",43.551760833214
"16307",44.05
"16308",44.05
"16309",44.05
"16310",3.09715865599983
"16311",7.02
"16312",8.07
"16313",26.16
"16314",10.42
"16315",4.24
"16316",2.82
"16317",14.3988872666695
"16318",44.05
"16319",2.63
"16320",0.8
"16321",28.82
"16322",28.82
"16323",1.51
"16324",7.99
"16325",5.55
"16326",4.13
"16327",10.61
"16328",7.95
"16329",NA
"16330",28.82
"16331",11.52
"16332",28.82
"16333",23.7077321251489
"16334",8.14
"16335",11.94
"16336",8.72
"16337",26.35
"16338",10.61
"16339",4.64
"16340",44.05
"16341",0.8
"16342",24.8537728893447
"16343",1.51
"16344",NA
"16345",10
"16346",NA
"16347",0.8
"16348",38.34
"16349",4.64
"16350",44.05
"16351",5.76
"16352",6.44
"16353",0.8
"16354",7.56
"16355",0.8
"16356",NA
"16357",8.12
"16358",37.94
"16359",2.23
"16360",5.16665414689743
"16361",5.08
"16362",2.89
"16363",5.6983882040285
"16364",8.72
"16365",NA
"16366",4.13
"16367",1.59
"16368",8.12
"16369",1.51
"16370",5.82
"16371",4.3
"16372",4.31
"16373",44.05
"16374",5.76
"16375",1.58
"16376",24.9594848639707
"16377",6.59
"16378",8.38
"16379",40.42
"16380",1.08833293199937
"16381",1.08833293199937
"16382",1.08833293199937
"16383",0.3
"16384",0.3
"16385",0.51
"16386",0.17
"16387",0.17
"16388",0.17
"16389",0.17
"16390",1.71
"16391",1.71
"16392",1.71
"16393",1.19
"16394",1.19
"16395",0.4
"16396",0.4
"16397",0.4
"16398",0.4
"16399",0.17
"16400",0.17
"16401",0.17
"16402",0.17
"16403",0.4
"16404",0.58
"16405",4.54
"16406",4.54
"16407",4.54
"16408",4.54
"16409",0.58
"16410",0.58
"16411",0.17
"16412",0.17
"16413",0.17
"16414",0.17
"16415",1.93
"16416",1.93
"16417",1.93
"16418",1.93
"16419",0.51
"16420",0.51
"16421",0.51
"16422",0.51
"16423",0.4
"16424",0.4
"16425",0.4
"16426",0.4
"16427",1.51
"16428",0.4
"16429",0.4
"16430",0.4
"16431",0.4
"16432",0.4
"16433",0.4
"16434",0.4
"16435",0.4
"16436",1.51
"16437",1.51
"16438",1.51
"16439",1.51
"16440",0.51
"16441",1.51
"16442",0.47
"16443",0.47
"16444",0.47
"16445",0.47
"16446",0.2
"16447",0.2
"16448",0.17
"16449",0.17
"16450",0.17
"16451",0.17
"16452",0.51
"16453",0.17
"16454",0.17
"16455",0.17
"16456",0.17
"16457",0.75
"16458",1.40300000000008
"16459",1.40300000000008
"16460",1.58
"16461",1.58
"16462",1.58
"16463",1.58
"16464",1.51
"16465",1.51
"16466",1.51
"16467",1.51
"16468",0.43
"16469",0.43
"16470",0.43
"16471",0.43
"16472",0.58
"16473",0.58
"16474",0.4
"16475",0.4
"16476",0.4
"16477",0.4
"16478",0.32
"16479",0.17
"16480",0.17
"16481",0.39
"16482",0.39
"16483",0.39
"16484",0.39
"16485",1.71
"16486",1.71
"16487",1.71
"16488",1.71
"16489",1.71
"16490",1.71
"16491",0.2
"16492",0.2
"16493",1.85
"16494",0.4
"16495",0.4
"16496",0.4
"16497",0.4
"16498",0.4
"16499",0.58
"16500",0.58
"16501",0.51
"16502",0.51
"16503",0.51
"16504",0.51
"16505",NA
"16506",NA
"16507",NA
"16508",0.541000000000153
"16509",0.541000000000153
"16510",0.541000000000153
"16511",0.541000000000153
"16512",0.2
"16513",0.2
"16514",0.25
"16515",0.25
"16516",0.25
"16517",0.25
"16518",0.25
"16519",2.14
"16520",2.14
"16521",2.56
"16522",0.25
"16523",0.25
"16524",2.14
"16525",2.14
"16526",0.4
"16527",0.4
"16528",0.4
"16529",0.4
"16530",0.2
"16531",0.5
"16532",0.5
"16533",0.5
"16534",0.5
"16535",0.4297
"16536",0.4297
"16537",0.4297
"16538",0.4297
"16539",0.51
"16540",1.18
"16541",1.18
"16542",1.18
"16543",1.18
"16544",1.51
"16545",1.51
"16546",1.51
"16547",1.51
"16548",1.51
"16549",1.51
"16550",0.17
"16551",0.17
"16552",0.410633333333328
"16553",0.410633333333328
"16554",0.410633333333328
"16555",0.410633333333328
"16556",2.14
"16557",2.14
"16558",0.54
"16559",0.54
"16560",0.54
"16561",0.54
"16562",0.63
"16563",0.63
"16564",0.418333333333358
"16565",0.418333333333358
"16566",0.418333333333358
"16567",0.418333333333358
"16568",2.56
"16569",2.14
"16570",2.14
"16571",0.17
"16572",0.4
"16573",0.4
"16574",0.4
"16575",0.4
"16576",0.17
"16577",0.17
"16578",0.17
"16579",0.17
"16580",0.17
"16581",2.56
"16582",2.56
"16583",0.17
"16584",0.17
"16585",0.17
"16586",0.17
"16587",0.404
"16588",0.404
"16589",0.404
"16590",0.404
"16591",0.52
"16592",0.52
"16593",0.52
"16594",0.52
"16595",0.17
"16596",0.17
"16597",0.17
"16598",0.17
"16599",0.17
"16600",0.17
"16601",0.17
"16602",0.17
"16603",0.17
"16604",0.17
"16605",0.17
"16606",0.17
"16607",0.75
"16608",0.479799999999778
"16609",0.479799999999778
"16610",0.479799999999778
"16611",0.479799999999778
"16612",0.3
"16613",0.3
"16614",0.17
"16615",0.17
"16616",0.17
"16617",0.17
"16618",1.49
"16619",1.49
"16620",1.49
"16621",1.49
"16622",0.4
"16623",0.4
"16624",0.4
"16625",0.4
"16626",0.17
"16627",0.17
"16628",0.17
"16629",0.17
"16630",1.33
"16631",1.33
"16632",2.56
"16633",2.56
"16634",0.25
"16635",0.17
"16636",0.25
"16637",1.26
"16638",1.26
"16639",1.26
"16640",1.26
"16641",1.26
"16642",1.26
"16643",0.17
"16644",0.17
"16645",0.17
"16646",0.17
"16647",0.35
"16648",0.35
"16649",0.35
"16650",0.780000000000512
"16651",0.780000000000512
"16652",0.780000000000512
"16653",0.780000000000512
"16654",1.49
"16655",1.49
"16656",1.49
"16657",1.49
"16658",0.51
"16659",0.51
"16660",0.51
"16661",0.51
"16662",1.7
"16663",1.7
"16664",1.7
"16665",1.7
"16666",1.51
"16667",0.17
"16668",0.17
"16669",0.17
"16670",0.17
"16671",0.47
"16672",0.4
"16673",0.4
"16674",0.4
"16675",0.4
"16676",0.4
"16677",0.4
"16678",0.4
"16679",0.4
"16680",36.76
"16681",36.76
"16682",0.17
"16683",0.17
"16684",0.17
"16685",0.17
"16686",0.4
"16687",0.4
"16688",0.4
"16689",0.4
"16690",1.93
"16691",1.93
"16692",1.93
"16693",1.93
"16694",0.51
"16695",0.51
"16696",0.51
"16697",0.51
"16698",0.17
"16699",0.17
"16700",0.17
"16701",0.17
"16702",1.19
"16703",0.17
"16704",0.17
"16705",0.17
"16706",0.17
"16707",1.2676666666666
"16708",1.2676666666666
"16709",1.2676666666666
"16710",1.2676666666666
"16711",0.4
"16712",0.4
"16713",0.17
"16714",0.17
"16715",0.17
"16716",0.17
"16717",0.17
"16718",2.14
"16719",0.4
"16720",0.4
"16721",0.4
"16722",0.4
"16723",1.2
"16724",1.2
"16725",0.6
"16726",0.4
"16727",0.4
"16728",0.4
"16729",0.4
"16730",2.14
"16731",2.14
"16732",0.58
"16733",0.58
"16734",0.4
"16735",0.4
"16736",0.4
"16737",0.4
"16738",2.14
"16739",2.14
"16740",2.56
"16741",0.6
"16742",0.6
"16743",2.14
"16744",2.14
"16745",0.17
"16746",0.17
"16747",0.17
"16748",0.17
"16749",0.4
"16750",0.4
"16751",0.4
"16752",0.4
"16753",0.4
"16754",0.17
"16755",0.17
"16756",0.6
"16757",0.4
"16758",0.4
"16759",0.4
"16760",0.4
"16761",0.25
"16762",0.25
"16763",0.25
"16764",0.25
"16765",0.6
"16766",1.26
"16767",1.26
"16768",0.600199999999633
"16769",0.600199999999633
"16770",0.600199999999633
"16771",0.600199999999633
"16772",0.17
"16773",0.17
"16774",0.17
"16775",0.17
"16776",0.17
"16777",1.19
"16778",1.19
"16779",1.26
"16780",1.26
"16781",0.4
"16782",0.17
"16783",0.58
"16784",0.58
"16785",0.58
"16786",0.75
"16787",0.75
"16788",0.75
"16789",0.75
"16790",0.4
"16791",0.4
"16792",0.3
"16793",0.4
"16794",0.4
"16795",0.4
"16796",0.4
